dataset_name,bias,aggr_scheme,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,,avg,naive,40,32,1,15.0,AdvancedCNN,2592202,,,1,"[7, 6, 5, 5, 5, 5, 4, 4, 6]",47,0.7282999753952026
MNIST,,avg,naive,40,32,1,15.0,AdvancedCNN,2592202,,,2,"[11, 10, 9, 9, 9, 9, 8, 9, 11]",94,0.9574000239372253
MNIST,,avg,naive,40,32,1,15.0,AdvancedCNN,2592202,,,3,"[13, 13, 12, 12, 12, 12, 10, 11, 13]",141,0.9722999930381775
MNIST,,avg,naive,40,32,1,15.0,AdvancedCNN,2592202,,,4,"[15, 15, 14, 15, 15, 14, 12, 14, 15]",188,0.9787999987602234
MNIST,,avg,naive,40,32,1,15.0,AdvancedCNN,2592202,,,5,"[16, 17, 17, 17, 18, 17, 14, 16, 17]",235,0.9824000000953674
MNIST,,avg,naive,40,32,1,15.0,AdvancedCNN,2592202,,,6,"[18, 19, 19, 20, 20, 19, 16, 18, 19]",282,0.9851999878883362
MNIST,,avg,naive,40,32,1,15.0,AdvancedCNN,2592202,,,7,"[19, 21, 21, 23, 23, 21, 18, 20, 20]",329,0.9868999719619751
MNIST,,avg,naive,40,32,1,15.0,AdvancedCNN,2592202,,,8,"[21, 23, 23, 25, 26, 23, 20, 22, 22]",375,0.9868000149726868
MNIST,,avg,naive,40,32,1,15.0,AdvancedCNN,2592202,,,9,"[22, 25, 26, 28, 28, 26, 22, 24, 23]",422,0.988099992275238
MNIST,,avg,naive,40,32,1,15.0,AdvancedCNN,2592202,,,10,"[24, 27, 28, 31, 31, 28, 24, 26, 24]",469,0.9896000027656555
MNIST,,avg,naive,40,32,1,15.0,AdvancedCNN,2592202,,,11,"[25, 29, 30, 33, 34, 30, 25, 28, 26]",516,0.9900000095367432
MNIST,,avg,naive,40,32,1,15.0,AdvancedCNN,2592202,,,12,"[27, 31, 32, 36, 36, 32, 27, 30, 27]",563,0.9907000064849854
MNIST,,avg,naive,40,32,1,15.0,AdvancedCNN,2592202,,,13,"[28, 33, 34, 38, 39, 35, 29, 32, 28]",610,0.9908999800682068
MNIST,,avg,naive,40,32,1,15.0,AdvancedCNN,2592202,,,14,"[30, 35, 37, 41, 42, 37, 31, 34, 29]",657,0.991100013256073
MNIST,,avg,naive,40,32,1,15.0,AdvancedCNN,2592202,,,15,"[31, 37, 39, 43, 44, 39, 33, 36, 31]",704,0.9919000267982483
MNIST,,avg,naive,40,32,1,15.0,AdvancedCNN,2592202,,,16,"[33, 38, 41, 46, 47, 41, 35, 38, 32]",750,0.9918000102043152
