dataset_name,bias,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,1,4,188,0.9089000225067139
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,2,5,375,0.9308000206947327
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,3,6,563,0.9455999732017517
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,4,7,750,0.9508000016212463
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,5,7,938,0.9574999809265137
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,6,8,1125,0.9632999897003174
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,7,9,1313,0.9661999940872192
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,8,10,1500,0.9699000120162964
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,9,10,1688,0.9710000157356262
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,10,11,1875,0.9732000231742859
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,11,12,2063,0.9747999906539917
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,12,13,2250,0.975600004196167
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,13,13,2438,0.9765999913215637
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,14,14,2625,0.9778000116348267
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,15,15,2813,0.9786999821662903
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,16,15,3000,0.9797999858856201
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,17,16,3188,0.9799000024795532
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,18,17,3375,0.9807000160217285
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,19,17,3563,0.9801999926567078
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,20,18,3750,0.9815999865531921
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,21,19,3938,0.9818000197410583
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,22,19,4125,0.9821000099182129
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,23,20,4313,0.9825999736785889
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,24,21,4500,0.983299970626831
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,25,21,4688,0.983299970626831
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,26,22,4875,0.984000027179718
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,27,23,5063,0.9843999743461609
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,28,23,5250,0.9842000007629395
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,29,24,5438,0.9843000173568726
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,30,25,5625,0.984000027179718
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,31,26,5813,0.9843999743461609
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,32,26,6000,0.9846000075340271
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,33,27,6188,0.9851999878883362
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,34,28,6375,0.9855999946594238
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,35,28,6563,0.9854999780654907
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,36,29,6750,0.9848999977111816
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,37,30,6938,0.9861999750137329
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,38,30,7125,0.98580002784729
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,39,31,7313,0.9858999848365784
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,40,32,7500,0.9854999780654907
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,41,33,7688,0.98580002784729
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,42,33,7875,0.98580002784729
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,43,34,8063,0.9850000143051147
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,44,35,8250,0.9854999780654907
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,45,35,8438,0.9866999983787537
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,46,36,8625,0.9872999787330627
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,47,37,8813,0.9872999787330627
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,48,37,9000,0.9869999885559082
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,49,38,9188,0.9871000051498413
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,50,39,9375,0.9866999983787537
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,51,40,9563,0.9866999983787537
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,52,41,9750,0.9868000149726868
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,53,41,9938,0.986299991607666
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,54,42,10125,0.9861999750137329
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,55,42,10313,0.986299991607666
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,56,43,10500,0.9868000149726868
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,57,44,10688,0.9865999817848206
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,58,45,10875,0.9866999983787537
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,59,46,11063,0.9868000149726868
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,60,46,11250,0.9873999953269958
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,61,47,11438,0.9869999885559082
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,62,48,11625,0.9865999817848206
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,63,49,11813,0.9872000217437744
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,64,49,12000,0.9878000020980835
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,65,50,12188,0.9879000186920166
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,66,51,12375,0.987500011920929
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,67,51,12563,0.987500011920929
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,68,52,12750,0.9876000285148621
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,69,53,12938,0.9882000088691711
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,70,54,13125,0.9882000088691711
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,71,54,13313,0.9876000285148621
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,72,55,13500,0.9879000186920166
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,73,56,13688,0.987500011920929
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,74,56,13875,0.9884999990463257
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,75,57,14063,0.988099992275238
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,76,58,14250,0.9879999756813049
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,77,59,14438,0.9879999756813049
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,78,60,14625,0.9879999756813049
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,79,61,14813,0.9876000285148621
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,80,61,15000,0.988099992275238
MNIST,,naive,10,32,1,7.0,LeNet-5,61706,,,81,62,15188,0.9879999756813049
