dataset_name,bias,aggr_scheme,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,1,"[9, 8, 8, 7, 7, 7, 6, 8, 10]",188,0.958299994468689
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,2,"[11, 11, 12, 11, 11, 11, 8, 12, 13]",375,0.9815999865531921
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,3,"[12, 13, 16, 15, 15, 13, 11, 15, 16]",563,0.9868999719619751
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,4,"[14, 16, 19, 18, 18, 16, 13, 18, 18]",750,0.9909999966621399
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,5,"[15, 18, 22, 21, 21, 19, 15, 21, 20]",938,0.9908000230789185
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,6,"[17, 20, 25, 24, 24, 21, 17, 24, 22]",1125,0.9919999837875366
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,7,"[19, 23, 28, 27, 27, 24, 19, 26, 24]",1313,0.9922999739646912
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,8,"[21, 25, 31, 30, 30, 26, 21, 29, 26]",1500,0.9929999709129333
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,9,"[22, 28, 34, 33, 33, 29, 23, 32, 28]",1688,0.9937999844551086
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,10,"[25, 31, 38, 36, 36, 32, 25, 35, 31]",1875,0.9944999814033508
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,11,"[26, 33, 41, 39, 40, 34, 27, 37, 33]",2063,0.9945999979972839
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,12,"[29, 36, 44, 43, 43, 37, 29, 40, 35]",2250,0.9948999881744385
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,13,"[31, 38, 48, 46, 47, 40, 31, 42, 38]",2438,0.994700014591217
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,14,"[33, 41, 51, 49, 50, 43, 33, 45, 40]",2625,0.9944999814033508
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,15,"[35, 43, 54, 52, 54, 46, 35, 48, 43]",2813,0.9952999949455261
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,16,"[38, 47, 58, 55, 58, 49, 37, 50, 45]",3000,0.9948999881744385
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,17,"[41, 49, 62, 59, 61, 53, 39, 53, 48]",3188,0.9952999949455261
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,18,"[44, 52, 65, 61, 64, 55, 41, 56, 50]",3375,0.995199978351593
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,19,"[46, 54, 68, 64, 67, 58, 43, 59, 53]",3563,0.9954000115394592
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,20,"[49, 57, 71, 67, 71, 61, 46, 61, 56]",3750,0.9955999851226807
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,21,"[51, 59, 74, 70, 74, 64, 47, 64, 58]",3938,0.9955000281333923
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,22,"[54, 62, 77, 73, 77, 67, 49, 67, 61]",4125,0.9952999949455261
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,23,"[57, 64, 81, 76, 81, 69, 51, 70, 63]",4313,0.9955000281333923
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,24,"[60, 67, 84, 79, 84, 73, 54, 74, 67]",4500,0.9957000017166138
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,25,"[63, 70, 88, 82, 88, 76, 56, 77, 70]",4688,0.9955999851226807
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,26,"[67, 74, 92, 85, 91, 79, 58, 80, 73]",4875,0.9947999715805054
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,27,"[71, 77, 95, 88, 95, 82, 60, 83, 76]",5063,0.9955000281333923
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,28,"[76, 80, 99, 91, 98, 85, 62, 86, 79]",5250,0.9952999949455261
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,29,"[79, 83, 102, 94, 101, 88, 64, 89, 82]",5438,0.9958999752998352
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,30,"[82, 86, 105, 96, 104, 90, 66, 91, 84]",5625,0.9955000281333923
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,31,"[85, 89, 109, 100, 108, 93, 68, 94, 87]",5813,0.9952999949455261
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,32,"[89, 93, 113, 103, 111, 96, 70, 97, 90]",6000,0.9948999881744385
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,33,"[94, 97, 117, 107, 115, 100, 73, 100, 93]",6188,0.9954000115394592
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,34,"[97, 99, 120, 109, 118, 102, 74, 102, 96]",6375,0.9954000115394592
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,35,"[101, 102, 124, 113, 121, 105, 76, 105, 99]",6563,0.9955999851226807
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,36,"[105, 106, 128, 116, 124, 108, 78, 108, 102]",6750,0.9954000115394592
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,37,"[108, 108, 131, 118, 126, 110, 80, 110, 105]",6938,0.9958999752998352
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,38,"[112, 111, 135, 121, 130, 113, 82, 113, 108]",7125,0.9954000115394592
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,39,"[116, 114, 138, 125, 133, 116, 84, 116, 112]",7313,0.9961000084877014
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,40,"[120, 117, 141, 128, 136, 119, 86, 119, 115]",7500,0.9955000281333923
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,41,"[125, 121, 145, 132, 140, 122, 88, 123, 119]",7688,0.9955000281333923
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,42,"[129, 125, 150, 135, 144, 125, 90, 126, 122]",7875,0.9961000084877014
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,43,"[134, 129, 154, 139, 148, 127, 92, 129, 126]",8063,0.9955000281333923
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,44,"[138, 133, 158, 142, 151, 130, 93, 131, 128]",8250,0.9955999851226807
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,45,"[142, 136, 161, 146, 155, 133, 95, 134, 131]",8438,0.995199978351593
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,46,"[146, 140, 166, 150, 159, 136, 97, 137, 135]",8625,0.9962000250816345
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,47,"[151, 143, 169, 154, 164, 139, 99, 140, 139]",8813,0.9951000213623047
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,48,"[154, 146, 173, 157, 167, 141, 100, 143, 141]",9000,0.9958000183105469
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,49,"[158, 149, 176, 160, 170, 144, 102, 146, 145]",9188,0.9962000250816345
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,50,"[162, 152, 179, 163, 173, 147, 104, 149, 148]",9375,0.9955000281333923
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,51,"[165, 155, 183, 166, 176, 150, 106, 152, 151]",9563,0.9959999918937683
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,52,"[169, 157, 186, 169, 180, 152, 107, 154, 154]",9750,0.9958999752998352
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,53,"[172, 161, 189, 172, 183, 155, 109, 157, 157]",9938,0.9961000084877014
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,54,"[177, 164, 194, 175, 187, 159, 111, 161, 161]",10125,0.9955999851226807
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,55,"[182, 168, 198, 179, 190, 162, 113, 164, 164]",10313,0.9957000017166138
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,56,"[185, 170, 200, 181, 193, 164, 115, 166, 167]",10500,0.9955000281333923
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,57,"[189, 173, 204, 184, 196, 167, 117, 169, 170]",10688,0.9961000084877014
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,58,"[193, 175, 207, 186, 199, 169, 119, 172, 173]",10875,0.9957000017166138
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,59,"[197, 179, 212, 190, 202, 172, 120, 175, 177]",11063,0.995199978351593
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,60,"[201, 182, 215, 192, 205, 174, 122, 178, 180]",11250,0.9955000281333923
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,61,"[203, 184, 218, 195, 207, 176, 123, 180, 183]",11438,0.9957000017166138
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,62,"[206, 187, 221, 197, 210, 178, 125, 183, 185]",11625,0.9952999949455261
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,63,"[207, 188, 222, 198, 211, 180, 126, 184, 187]",11813,0.995199978351593
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,64,"[209, 190, 224, 200, 213, 181, 127, 186, 189]",12000,0.9955999851226807
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,65,"[214, 193, 228, 203, 217, 184, 129, 189, 193]",12188,0.9955999851226807
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,66,"[217, 196, 231, 206, 220, 187, 130, 192, 195]",12375,0.995199978351593
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,67,"[222, 199, 235, 210, 223, 189, 132, 195, 199]",12563,0.995199978351593
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,68,"[227, 203, 240, 215, 228, 193, 134, 199, 204]",12750,0.9955999851226807
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,69,"[229, 205, 242, 217, 230, 195, 135, 202, 206]",12938,0.9955999851226807
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,70,"[234, 209, 247, 221, 234, 198, 137, 205, 210]",13125,0.9952999949455261
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,71,"[237, 211, 249, 223, 236, 199, 139, 208, 212]",13313,0.9955999851226807
MNIST,,avg,naive,10,32,1,50.0,AdvancedCNN,2592202,,,72,"[240, 214, 253, 226, 239, 202, 141, 211, 215]",13500,0.9958000183105469
