dataset_name,bias,aggr_scheme,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,1,3,125,0.785099983215332
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,2,5,250,0.9448999762535095
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,3,7,375,0.9743000268936157
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,4,8,500,0.9810000061988831
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,5,10,625,0.9858999848365784
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,6,11,750,0.9872999787330627
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,7,13,875,0.9894000291824341
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,8,15,1000,0.9894000291824341
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,9,18,1125,0.991599977016449
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,10,21,1250,0.9911999702453613
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,11,28,1375,0.9930999875068665
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,12,37,1500,0.9929999709129333
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,13,43,1625,0.9932000041007996
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,14,47,1750,0.9937000274658203
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,15,51,1875,0.9937999844551086
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,16,54,2000,0.9937999844551086
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,17,57,2125,0.9945999979972839
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,18,61,2250,0.9940999746322632
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,19,65,2375,0.9934999942779541
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,20,70,2500,0.9943000078201294
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,21,81,2625,0.9945999979972839
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,22,89,2750,0.9952999949455261
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,23,95,2875,0.9947999715805054
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,24,100,3000,0.994700014591217
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,25,103,3125,0.9943000078201294
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,26,106,3250,0.9951000213623047
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,27,109,3375,0.994700014591217
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,28,112,3500,0.9951000213623047
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,29,116,3625,0.9955000281333923
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,30,121,3750,0.9948999881744385
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,31,125,3875,0.9954000115394592
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,32,130,4000,0.9945999979972839
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,33,134,4125,0.9951000213623047
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,34,141,4250,0.994700014591217
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,35,183,4375,0.9947999715805054
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,36,239,4500,0.9950000047683716
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,37,364,4625,0.9950000047683716
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,38,489,4750,0.9951000213623047
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,39,614,4875,0.9950000047683716
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,40,739,5000,0.9947999715805054
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,41,864,5125,0.9950000047683716
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,42,989,5250,0.9947999715805054
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,43,1023,5375,0.9948999881744385
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,44,1128,5500,0.9950000047683716
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,45,1253,5625,0.9948999881744385
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,46,1378,5750,0.9955000281333923
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,47,1503,5875,0.9945999979972839
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,48,1628,6000,0.9955999851226807
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,49,1735,6125,0.995199978351593
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,50,1860,6250,0.9948999881744385
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,51,1980,6375,0.9940999746322632
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,52,2105,6500,0.9945999979972839
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,53,2228,6625,0.9948999881744385
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,54,2336,6750,0.994700014591217
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,55,2461,6875,0.9947999715805054
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,56,2586,7000,0.9943000078201294
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,57,2711,7125,0.9947999715805054
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,58,2836,7250,0.9941999912261963
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,59,2961,7375,0.9940999746322632
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,60,3086,7500,0.9944999814033508
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,61,3211,7625,0.994700014591217
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,62,3336,7750,0.9950000047683716
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,63,3461,7875,0.9948999881744385
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,64,3586,8000,0.9950000047683716
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,65,3688,8125,0.9954000115394592
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,66,3813,8250,0.9940999746322632
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,67,3938,8375,0.9945999979972839
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,68,4052,8500,0.9951000213623047
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,69,4133,8625,0.9951000213623047
MNIST,,wavg_drifts,sketch,15,32,1,75.0,AdvancedCNN,2592202,250,5,70,4246,8750,0.9944000244140625
