dataset_name,bias,aggr_scheme,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy,train_accuracy
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,1,8,105,0.11320000141859055,0.2
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,2,10,209,0.29109999537467957,0.275
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,3,10,313,0.3131999969482422,0.32083333
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,4,10,417,0.3346000015735626,0.30416667
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,5,11,521,0.34470000863075256,0.33333334
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,6,11,626,0.3671000003814697,0.34375
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,7,11,730,0.3553999960422516,0.39166668
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,8,11,834,0.3447999954223633,0.4
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,9,11,938,0.36239999532699585,0.42291668
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,10,11,1042,0.3531000018119812,0.46041667
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,11,12,1146,0.41620001196861267,0.44375
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,12,12,1251,0.43470001220703125,0.46041667
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,13,12,1355,0.4514999985694885,0.45416668
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,14,12,1459,0.4595000147819519,0.48125
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,15,12,1563,0.4690000116825104,0.50208336
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,16,12,1667,0.4787999987602234,0.50416666
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,17,12,1771,0.48660001158714294,0.575
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,18,13,1876,0.49219998717308044,0.49583334
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,19,13,1980,0.5317999720573425,0.5125
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,20,13,2084,0.5245000123977661,0.53333336
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,21,13,2188,0.5289999842643738,0.5541667
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,22,13,2292,0.5343999862670898,0.55625
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,23,13,2396,0.5426999926567078,0.62291664
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,24,14,2501,0.5288000106811523,0.56875
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,25,14,2605,0.574400007724762,0.56875
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,26,14,2709,0.5777999758720398,0.58958334
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,27,14,2813,0.5960999727249146,0.57916665
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,28,14,2917,0.6110000014305115,0.59583336
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,29,14,3021,0.6173999905586243,0.6479167
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,30,14,3126,0.6105999946594238,0.69375
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,31,15,3230,0.6362000107765198,0.60833335
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,32,15,3334,0.6438999772071838,0.6458333
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,33,15,3438,0.6463000178337097,0.68125
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,34,15,3542,0.6437000036239624,0.6770833
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,35,15,3646,0.6521000266075134,0.65208334
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,36,16,3751,0.6549000144004822,0.6375
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,37,16,3855,0.6664000153541565,0.6354167
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,38,16,3959,0.675599992275238,0.70625
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,39,16,4063,0.6840000152587891,0.6875
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,40,16,4167,0.6707000136375427,0.74791664
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,41,16,4271,0.6832000017166138,0.76458335
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,42,17,4376,0.6873999834060669,0.6875
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,43,17,4480,0.6912999749183655,0.7270833
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,44,17,4584,0.6884999871253967,0.72083336
CIFAR10,,avg,sketch,15,32,1,900.0,DenseNet201,18112138,250,5,45,17,4688,0.6952999830245972,0.7625
