dataset_name,bias,aggr_scheme,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy,train_accuracy
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,1,7,63,0.1216999962925911,0.29875
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,2,8,125,0.35190001130104065,0.33
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,3,9,188,0.3772999942302704,0.4325
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,4,10,250,0.3869999945163727,0.43125
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,5,10,313,0.4092999994754791,0.41
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,6,10,375,0.42010000348091125,0.455
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,7,11,438,0.42730000615119934,0.4725
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,8,11,500,0.44350001215934753,0.465
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,9,11,563,0.43140000104904175,0.495
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,10,12,625,0.450300008058548,0.4525
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,11,12,688,0.4489000141620636,0.4875
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,12,12,750,0.4523000121116638,0.51375
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,13,13,813,0.4593999981880188,0.52125
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,14,13,875,0.4657000005245209,0.5475
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,15,13,938,0.48739999532699585,0.56125
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,16,14,1000,0.4706999957561493,0.54625
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,17,14,1063,0.4706000089645386,0.55875
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,18,14,1125,0.4507000148296356,0.58
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,19,15,1188,0.4512999951839447,0.5475
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,20,15,1250,0.4860999882221222,0.595
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,21,15,1313,0.5303000211715698,0.59625
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,22,15,1375,0.555400013923645,0.6175
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,23,16,1438,0.5738000273704529,0.55875
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,24,16,1500,0.5936999917030334,0.61875
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,25,16,1563,0.5954999923706055,0.65125
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,26,17,1625,0.5996999740600586,0.63875
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,27,17,1688,0.6105999946594238,0.6425
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,28,17,1750,0.6087999939918518,0.6925
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,29,18,1813,0.6355000138282776,0.66125
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,30,18,1875,0.6355000138282776,0.705
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,31,18,1938,0.6392999887466431,0.7075
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,32,19,2000,0.6388000249862671,0.7
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,33,19,2063,0.656000018119812,0.715
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,34,20,2125,0.6567000150680542,0.66
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,35,20,2188,0.6664999723434448,0.67875
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,36,20,2250,0.6596999764442444,0.70125
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,37,21,2313,0.6643000245094299,0.69
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,38,21,2375,0.6740000247955322,0.695
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,39,21,2438,0.6789000034332275,0.71125
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,40,22,2500,0.6855000257492065,0.71625
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,41,22,2563,0.6966000199317932,0.73875
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,42,22,2625,0.6960999965667725,0.74875
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,43,23,2688,0.6940000057220459,0.74
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,44,23,2750,0.6983000040054321,0.74
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,45,24,2813,0.6966000199317932,0.705
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,46,24,2875,0.7107999920845032,0.7025
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,47,24,2938,0.717199981212616,0.75625
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,48,25,3000,0.711899995803833,0.7525
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,49,25,3063,0.7233999967575073,0.78125
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,50,25,3125,0.7206000089645386,0.7525
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,51,26,3188,0.7268000245094299,0.74
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,52,26,3250,0.7257000207901001,0.77875
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,53,27,3313,0.7239000201225281,0.7325
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,54,27,3375,0.7318999767303467,0.75375
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,55,27,3438,0.7330999970436096,0.78125
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,56,28,3500,0.7282999753952026,0.75625
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,57,28,3563,0.7411999702453613,0.78625
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,58,29,3625,0.7386999726295471,0.7425
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,59,29,3688,0.7419999837875366,0.79875
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,60,29,3750,0.7408999800682068,0.84625
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,61,30,3813,0.7458999752998352,0.7675
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,62,30,3875,0.7451000213623047,0.7825
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,63,31,3938,0.7447999715805054,0.75125
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,64,31,4000,0.7495999932289124,0.815
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,65,31,4063,0.7520999908447266,0.80375
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,66,32,4125,0.7534999847412109,0.79
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,67,32,4188,0.7538999915122986,0.8075
CIFAR10,0.2,avg,linear,25,32,1,350.0,DenseNet121,6964106,,,68,33,4250,0.7459999918937683,0.7425
