dataset_name,bias,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,,gm,60,32,1,50.0,AdvancedCNN,2592202,,,1,2,32,0.11349999904632568
MNIST,,gm,60,32,1,50.0,AdvancedCNN,2592202,,,2,3,63,0.11349999904632568
MNIST,,gm,60,32,1,50.0,AdvancedCNN,2592202,,,3,4,94,0.11349999904632568
MNIST,,gm,60,32,1,50.0,AdvancedCNN,2592202,,,4,5,125,0.11349999904632568
MNIST,,gm,60,32,1,50.0,AdvancedCNN,2592202,,,5,8,157,0.8296999931335449
MNIST,,gm,60,32,1,50.0,AdvancedCNN,2592202,,,6,10,188,0.9316999912261963
MNIST,,gm,60,32,1,50.0,AdvancedCNN,2592202,,,7,11,219,0.9570000171661377
MNIST,,gm,60,32,1,50.0,AdvancedCNN,2592202,,,8,12,250,0.9648000001907349
MNIST,,gm,60,32,1,50.0,AdvancedCNN,2592202,,,9,13,282,0.970300018787384
MNIST,,gm,60,32,1,50.0,AdvancedCNN,2592202,,,10,13,313,0.9736999869346619
MNIST,,gm,60,32,1,50.0,AdvancedCNN,2592202,,,11,14,344,0.9765999913215637
MNIST,,gm,60,32,1,50.0,AdvancedCNN,2592202,,,12,15,375,0.9793999791145325
MNIST,,gm,60,32,1,50.0,AdvancedCNN,2592202,,,13,16,407,0.9810000061988831
MNIST,,gm,60,32,1,50.0,AdvancedCNN,2592202,,,14,17,438,0.9824000000953674
MNIST,,gm,60,32,1,50.0,AdvancedCNN,2592202,,,15,18,469,0.983299970626831
MNIST,,gm,60,32,1,50.0,AdvancedCNN,2592202,,,16,18,500,0.9847000241279602
MNIST,,gm,60,32,1,50.0,AdvancedCNN,2592202,,,17,19,532,0.98580002784729
MNIST,,gm,60,32,1,50.0,AdvancedCNN,2592202,,,18,20,563,0.9869999885559082
MNIST,,gm,60,32,1,50.0,AdvancedCNN,2592202,,,19,21,594,0.9876000285148621
MNIST,,gm,60,32,1,50.0,AdvancedCNN,2592202,,,20,22,625,0.9872999787330627
MNIST,,gm,60,32,1,50.0,AdvancedCNN,2592202,,,21,22,657,0.9883000254631042
MNIST,,gm,60,32,1,50.0,AdvancedCNN,2592202,,,22,23,688,0.9884999990463257
MNIST,,gm,60,32,1,50.0,AdvancedCNN,2592202,,,23,24,719,0.9886000156402588
MNIST,,gm,60,32,1,50.0,AdvancedCNN,2592202,,,24,24,750,0.9886999726295471
MNIST,,gm,60,32,1,50.0,AdvancedCNN,2592202,,,25,25,782,0.9891999959945679
MNIST,,gm,60,32,1,50.0,AdvancedCNN,2592202,,,26,26,813,0.9897000193595886
MNIST,,gm,60,32,1,50.0,AdvancedCNN,2592202,,,27,27,844,0.9901000261306763
