dataset_name,bias,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,1,2,125,0.23499999940395355
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,2,5,250,0.6707000136375427
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,3,8,375,0.9120000004768372
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,4,9,500,0.944599986076355
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,5,11,625,0.9646000266075134
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,6,12,750,0.9700000286102295
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,7,13,875,0.9767000079154968
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,8,14,1000,0.979200005531311
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,9,15,1125,0.9814000129699707
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,10,16,1250,0.9828000068664551
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,11,17,1375,0.9847000241279602
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,12,18,1500,0.9851999878883362
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,13,19,1625,0.9861000180244446
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,14,20,1750,0.9869999885559082
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,15,21,1875,0.9861999750137329
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,16,22,2000,0.988099992275238
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,17,23,2125,0.9886999726295471
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,18,24,2250,0.989300012588501
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,19,25,2375,0.9897000193595886
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,20,25,2500,0.989799976348877
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,21,26,2625,0.9901000261306763
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,22,27,2750,0.9912999868392944
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,23,28,2875,0.9905999898910522
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,24,29,3000,0.9907000064849854
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,25,30,3125,0.9909999966621399
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,26,31,3250,0.9915000200271606
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,27,32,3375,0.9921000003814697
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,28,33,3500,0.9912999868392944
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,29,34,3625,0.9918000102043152
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,30,35,3750,0.9919999837875366
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,31,36,3875,0.9923999905586243
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,32,37,4000,0.9922999739646912
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,33,38,4125,0.9922999739646912
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,34,39,4250,0.9926999807357788
MNIST,0.9,naive,15,32,1,100.0,AdvancedCNN,2592202,,,35,40,4375,0.9921000003814697
