dataset_name,bias,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,63,78,3375,0.9947999715805054
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,64,79,3429,0.9948999881744385
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,65,80,3483,0.9947999715805054
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,66,81,3536,0.9950000047683716
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,67,82,3590,0.9950000047683716
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,68,83,3643,0.994700014591217
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,69,84,3697,0.9952999949455261
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,70,85,3750,0.995199978351593
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,71,86,3804,0.9950000047683716
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,72,87,3858,0.9947999715805054
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,73,88,3911,0.9950000047683716
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,74,89,3965,0.9947999715805054
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,75,91,4018,0.995199978351593
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,76,92,4072,0.995199978351593
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,77,93,4125,0.994700014591217
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,78,94,4179,0.9945999979972839
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,79,95,4233,0.9950000047683716
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,80,96,4286,0.995199978351593
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,81,97,4340,0.9950000047683716
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,82,98,4393,0.9950000047683716
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,83,99,4447,0.9948999881744385
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,84,100,4500,0.995199978351593
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,85,101,4554,0.9947999715805054
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,86,102,4608,0.9950000047683716
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,87,103,4661,0.9947999715805054
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,88,104,4715,0.995199978351593
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,89,105,4768,0.9947999715805054
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,90,106,4822,0.9948999881744385
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,91,107,4875,0.9948999881744385
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,92,109,4929,0.995199978351593
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,93,110,4983,0.9948999881744385
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,94,111,5036,0.9952999949455261
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,95,112,5090,0.9952999949455261
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,96,113,5143,0.9950000047683716
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,97,114,5197,0.9954000115394592
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,98,114,5250,0.9952999949455261
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,99,115,5304,0.9947999715805054
MNIST,,naive,35,32,1,30.0,AdvancedCNN,2592202,,,100,116,5358,0.9948999881744385
