dataset_name,bias,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,-1.0,sketch,50,32,1,30.0,AdvancedCNN,2592202,250,5,1,2,38,0.17569999396800995
MNIST,-1.0,sketch,50,32,1,30.0,AdvancedCNN,2592202,250,5,2,4,75,0.6959999799728394
MNIST,-1.0,sketch,50,32,1,30.0,AdvancedCNN,2592202,250,5,3,6,113,0.8271999955177307
MNIST,-1.0,sketch,50,32,1,30.0,AdvancedCNN,2592202,250,5,4,8,150,0.8924000263214111
MNIST,-1.0,sketch,50,32,1,30.0,AdvancedCNN,2592202,250,5,5,9,188,0.9366999864578247
MNIST,-1.0,sketch,50,32,1,30.0,AdvancedCNN,2592202,250,5,6,10,225,0.9577999711036682
MNIST,-1.0,sketch,50,32,1,30.0,AdvancedCNN,2592202,250,5,7,11,263,0.9605000019073486
MNIST,-1.0,sketch,50,32,1,30.0,AdvancedCNN,2592202,250,5,8,12,300,0.97079998254776
MNIST,-1.0,sketch,50,32,1,30.0,AdvancedCNN,2592202,250,5,9,13,338,0.9750000238418579
MNIST,-1.0,sketch,50,32,1,30.0,AdvancedCNN,2592202,250,5,10,14,375,0.9768999814987183
MNIST,-1.0,sketch,50,32,1,30.0,AdvancedCNN,2592202,250,5,11,15,413,0.9782999753952026
MNIST,-1.0,sketch,50,32,1,30.0,AdvancedCNN,2592202,250,5,12,16,450,0.9789000153541565
MNIST,-1.0,sketch,50,32,1,30.0,AdvancedCNN,2592202,250,5,13,16,488,0.9812999963760376
MNIST,-1.0,sketch,50,32,1,30.0,AdvancedCNN,2592202,250,5,14,17,525,0.9824000000953674
MNIST,-1.0,sketch,50,32,1,30.0,AdvancedCNN,2592202,250,5,15,18,563,0.9848999977111816
MNIST,-1.0,sketch,50,32,1,30.0,AdvancedCNN,2592202,250,5,16,19,600,0.9850000143051147
MNIST,-1.0,sketch,50,32,1,30.0,AdvancedCNN,2592202,250,5,17,20,638,0.9868999719619751
MNIST,-1.0,sketch,50,32,1,30.0,AdvancedCNN,2592202,250,5,18,21,675,0.9866999983787537
MNIST,-1.0,sketch,50,32,1,30.0,AdvancedCNN,2592202,250,5,19,22,713,0.9886000156402588
MNIST,-1.0,sketch,50,32,1,30.0,AdvancedCNN,2592202,250,5,20,23,750,0.9887999892234802
MNIST,-1.0,sketch,50,32,1,30.0,AdvancedCNN,2592202,250,5,21,24,788,0.9886999726295471
MNIST,-1.0,sketch,50,32,1,30.0,AdvancedCNN,2592202,250,5,22,25,825,0.989799976348877
MNIST,-1.0,sketch,50,32,1,30.0,AdvancedCNN,2592202,250,5,23,26,863,0.9900000095367432
MNIST,-1.0,sketch,50,32,1,30.0,AdvancedCNN,2592202,250,5,24,27,900,0.9890000224113464
