dataset_name,bias,aggr_scheme,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,1,3,75,0.13570000231266022
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,2,9,150,0.9517999887466431
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,3,12,225,0.9750000238418579
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,4,16,300,0.9819999933242798
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,5,20,375,0.9853000044822693
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,6,24,450,0.9873999953269958
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,7,29,525,0.9887999892234802
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,8,35,600,0.9900000095367432
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,9,44,675,0.9911999702453613
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,10,57,750,0.9915000200271606
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,11,131,825,0.9926999807357788
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,12,184,900,0.9929999709129333
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,13,234,975,0.9933000206947327
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,14,309,1050,0.992900013923645
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,15,384,1125,0.9934999942779541
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,16,459,1200,0.9943000078201294
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,17,534,1275,0.9937999844551086
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,18,609,1350,0.9939000010490417
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,19,684,1425,0.9940999746322632
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,20,759,1500,0.9940999746322632
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,21,834,1575,0.9937999844551086
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,22,909,1650,0.9944999814033508
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,23,984,1725,0.9944000244140625
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,24,1059,1800,0.9937999844551086
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,25,1134,1875,0.9941999912261963
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,26,1209,1950,0.9940999746322632
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,27,1284,2025,0.9937999844551086
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,28,1359,2100,0.9944000244140625
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,29,1434,2175,0.9944000244140625
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,30,1509,2250,0.994700014591217
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,31,1584,2325,0.9944999814033508
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,32,1659,2400,0.9944000244140625
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,33,1734,2475,0.9945999979972839
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,34,1809,2550,0.9944999814033508
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,35,1884,2625,0.9944000244140625
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,36,1959,2700,0.9944999814033508
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,37,2034,2775,0.9932000041007996
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,38,2109,2850,0.9945999979972839
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,39,2184,2925,0.9947999715805054
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,40,2259,3000,0.9939000010490417
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,41,2334,3075,0.9944999814033508
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,42,2409,3150,0.9950000047683716
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,43,2484,3225,0.9951000213623047
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,44,2559,3300,0.9948999881744385
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,45,2634,3375,0.9944999814033508
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,46,2709,3450,0.9944000244140625
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,47,2784,3525,0.9940000176429749
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,48,2859,3600,0.9944999814033508
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,49,2934,3675,0.9944999814033508
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,50,3009,3750,0.9947999715805054
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,51,3084,3825,0.994700014591217
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,52,3159,3900,0.9944999814033508
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,53,3234,3975,0.9951000213623047
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,54,3309,4050,0.9943000078201294
MNIST,,wavg_drifts,sketch,25,32,1,20.0,AdvancedCNN,2592202,250,5,55,3384,4125,0.9952999949455261
