dataset_name,bias,aggr_scheme,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,,avg,naive,60,32,1,15.0,AdvancedCNN,2592202,,,1,"[4, 4, 3, 3, 3, 3, 3, 3, 4]",32,0.23430000245571136
MNIST,,avg,naive,60,32,1,15.0,AdvancedCNN,2592202,,,2,"[9, 8, 7, 7, 7, 7, 5, 6, 8]",63,0.798799991607666
MNIST,,avg,naive,60,32,1,15.0,AdvancedCNN,2592202,,,3,"[12, 11, 10, 10, 10, 10, 8, 9, 11]",94,0.9383000135421753
MNIST,,avg,naive,60,32,1,15.0,AdvancedCNN,2592202,,,4,"[14, 14, 13, 13, 13, 12, 9, 11, 13]",125,0.9629999995231628
MNIST,,avg,naive,60,32,1,15.0,AdvancedCNN,2592202,,,5,"[16, 16, 15, 15, 15, 14, 11, 12, 15]",157,0.9732000231742859
MNIST,,avg,naive,60,32,1,15.0,AdvancedCNN,2592202,,,6,"[18, 18, 17, 17, 17, 16, 12, 14, 16]",188,0.9793000221252441
MNIST,,avg,naive,60,32,1,15.0,AdvancedCNN,2592202,,,7,"[19, 19, 18, 19, 19, 18, 14, 16, 17]",219,0.9819999933242798
MNIST,,avg,naive,60,32,1,15.0,AdvancedCNN,2592202,,,8,"[20, 21, 20, 21, 21, 20, 15, 17, 18]",250,0.9842000007629395
MNIST,,avg,naive,60,32,1,15.0,AdvancedCNN,2592202,,,9,"[21, 22, 22, 23, 23, 21, 17, 18, 19]",282,0.9857000112533569
MNIST,,avg,naive,60,32,1,15.0,AdvancedCNN,2592202,,,10,"[23, 24, 23, 25, 25, 23, 18, 20, 20]",313,0.9873999953269958
MNIST,,avg,naive,60,32,1,15.0,AdvancedCNN,2592202,,,11,"[24, 25, 25, 27, 26, 24, 19, 21, 21]",344,0.9878000020980835
MNIST,,avg,naive,60,32,1,15.0,AdvancedCNN,2592202,,,12,"[25, 27, 26, 29, 28, 26, 21, 23, 22]",375,0.9886000156402588
MNIST,,avg,naive,60,32,1,15.0,AdvancedCNN,2592202,,,13,"[26, 28, 28, 31, 30, 28, 22, 24, 23]",407,0.9891999959945679
MNIST,,avg,naive,60,32,1,15.0,AdvancedCNN,2592202,,,14,"[27, 29, 29, 32, 31, 29, 23, 25, 24]",438,0.9901999831199646
MNIST,,avg,naive,60,32,1,15.0,AdvancedCNN,2592202,,,15,"[28, 30, 31, 34, 33, 31, 24, 26, 25]",469,0.9901000261306763
MNIST,,avg,naive,60,32,1,15.0,AdvancedCNN,2592202,,,16,"[29, 32, 32, 36, 35, 32, 26, 28, 26]",500,0.9905999898910522
MNIST,,avg,naive,60,32,1,15.0,AdvancedCNN,2592202,,,17,"[31, 33, 33, 37, 36, 34, 27, 29, 26]",532,0.9909999966621399
MNIST,,avg,naive,60,32,1,15.0,AdvancedCNN,2592202,,,18,"[32, 34, 35, 39, 38, 35, 28, 30, 27]",563,0.9915000200271606
MNIST,,avg,naive,60,32,1,15.0,AdvancedCNN,2592202,,,19,"[33, 36, 36, 41, 40, 36, 30, 31, 28]",594,0.9918000102043152
MNIST,,avg,naive,60,32,1,15.0,AdvancedCNN,2592202,,,20,"[34, 37, 38, 43, 41, 38, 31, 33, 29]",625,0.9919000267982483
MNIST,,avg,naive,60,32,1,15.0,AdvancedCNN,2592202,,,21,"[35, 38, 39, 44, 43, 39, 32, 34, 29]",657,0.9922999739646912
MNIST,,avg,naive,60,32,1,15.0,AdvancedCNN,2592202,,,22,"[36, 39, 40, 46, 45, 41, 33, 35, 30]",688,0.9922999739646912
MNIST,,avg,naive,60,32,1,15.0,AdvancedCNN,2592202,,,23,"[37, 40, 42, 47, 46, 42, 35, 36, 31]",719,0.9923999905586243
MNIST,,avg,naive,60,32,1,15.0,AdvancedCNN,2592202,,,24,"[38, 42, 43, 49, 48, 43, 36, 38, 32]",750,0.9926999807357788
MNIST,,avg,naive,60,32,1,15.0,AdvancedCNN,2592202,,,25,"[39, 43, 45, 51, 49, 45, 37, 39, 33]",782,0.9929999709129333
