dataset_name,bias,aggr_scheme,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,1,"[2, 2, 2, 2, 2, 2, 1, 1, 2]",42,0.11349999904632568
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,2,"[4, 3, 3, 2, 2, 2, 2, 2, 3]",84,0.11349999904632568
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,3,"[5, 5, 5, 4, 4, 4, 3, 4, 6]",125,0.8446000218391418
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,4,"[6, 6, 6, 5, 5, 5, 5, 6, 7]",167,0.9262999892234802
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,5,"[7, 7, 7, 6, 6, 6, 5, 7, 8]",209,0.9563000202178955
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,6,"[8, 8, 8, 7, 7, 7, 6, 8, 9]",250,0.9667999744415283
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,7,"[8, 8, 8, 8, 8, 7, 6, 8, 9]",292,0.9722999930381775
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,8,"[8, 9, 9, 8, 8, 8, 6, 9, 9]",334,0.973800003528595
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,9,"[9, 10, 10, 9, 9, 8, 7, 9, 10]",375,0.9785000085830688
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,10,"[9, 10, 10, 9, 9, 8, 7, 10, 10]",417,0.9796000123023987
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,11,"[10, 11, 11, 10, 10, 9, 7, 10, 10]",459,0.9829000234603882
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,12,"[10, 11, 11, 11, 10, 9, 8, 11, 11]",500,0.9819999933242798
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,13,"[10, 12, 12, 11, 11, 9, 8, 11, 11]",542,0.9833999872207642
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,14,"[11, 12, 12, 12, 11, 10, 8, 11, 11]",584,0.984499990940094
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,15,"[11, 13, 13, 12, 12, 10, 8, 12, 12]",625,0.9851999878883362
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,16,"[12, 13, 14, 13, 12, 10, 9, 12, 12]",667,0.9858999848365784
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,17,"[12, 14, 14, 13, 13, 11, 9, 13, 12]",709,0.9865000247955322
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,18,"[12, 14, 15, 14, 13, 11, 9, 13, 13]",750,0.9869999885559082
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,19,"[13, 15, 15, 14, 14, 12, 10, 13, 13]",792,0.9865000247955322
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,20,"[13, 15, 16, 15, 14, 12, 10, 14, 13]",834,0.9879999756813049
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,21,"[13, 16, 16, 15, 15, 12, 10, 14, 13]",875,0.9883999824523926
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,22,"[14, 16, 17, 16, 15, 12, 10, 15, 14]",917,0.9884999990463257
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,23,"[14, 16, 17, 16, 16, 13, 10, 15, 14]",959,0.9891999959945679
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,24,"[14, 17, 18, 17, 16, 13, 11, 15, 14]",1000,0.9889000058174133
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,25,"[14, 17, 18, 17, 17, 13, 11, 15, 14]",1042,0.989300012588501
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,26,"[15, 18, 19, 17, 17, 14, 11, 16, 15]",1084,0.9897000193595886
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,27,"[15, 18, 19, 18, 18, 14, 11, 16, 15]",1125,0.9898999929428101
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,28,"[16, 19, 20, 19, 18, 14, 12, 17, 15]",1167,0.9898999929428101
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,29,"[16, 19, 21, 19, 19, 15, 12, 17, 16]",1209,0.9905999898910522
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,30,"[16, 20, 21, 20, 19, 15, 12, 17, 16]",1250,0.9901999831199646
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,31,"[16, 20, 22, 20, 20, 16, 12, 18, 16]",1292,0.9908999800682068
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,32,"[17, 20, 22, 20, 20, 16, 13, 18, 16]",1334,0.991100013256073
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,33,"[17, 21, 23, 21, 21, 16, 13, 18, 17]",1375,0.9915000200271606
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,34,"[17, 21, 23, 21, 21, 16, 13, 19, 17]",1417,0.991100013256073
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,35,"[18, 22, 24, 22, 22, 17, 13, 19, 17]",1459,0.9911999702453613
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,36,"[18, 22, 24, 22, 22, 17, 13, 19, 18]",1500,0.9912999868392944
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,37,"[18, 22, 25, 23, 23, 17, 14, 20, 18]",1542,0.9914000034332275
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,38,"[19, 23, 25, 23, 23, 18, 14, 20, 18]",1584,0.9916999936103821
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,39,"[19, 23, 26, 24, 24, 18, 14, 20, 18]",1625,0.9914000034332275
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,40,"[19, 24, 26, 24, 24, 19, 14, 21, 19]",1667,0.9919999837875366
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,41,"[20, 24, 27, 25, 25, 19, 15, 21, 19]",1709,0.9922000169754028
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,42,"[20, 25, 27, 25, 25, 19, 15, 21, 19]",1750,0.9922000169754028
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,43,"[20, 25, 28, 26, 26, 20, 15, 22, 20]",1792,0.9923999905586243
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,44,"[21, 25, 28, 26, 26, 20, 15, 22, 20]",1834,0.9923999905586243
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,45,"[21, 26, 29, 27, 27, 20, 16, 22, 20]",1875,0.992900013923645
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,46,"[21, 26, 29, 27, 27, 21, 16, 23, 20]",1917,0.9926999807357788
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,47,"[22, 27, 30, 28, 28, 21, 16, 23, 21]",1959,0.9926999807357788
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,48,"[22, 27, 30, 28, 28, 21, 16, 23, 21]",2000,0.9932000041007996
MNIST,,avg,naive,45,32,1,75.0,AdvancedCNN,2592202,,,49,"[22, 28, 31, 29, 29, 22, 17, 24, 21]",2042,0.9927999973297119
