dataset_name,bias,aggr_scheme,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,1,2,63,0.11349999904632568
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,2,3,125,0.11349999904632568
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,3,4,188,0.8644999861717224
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,4,5,250,0.9290000200271606
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,5,6,313,0.9527999758720398
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,6,7,375,0.9646999835968018
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,7,8,438,0.9728999733924866
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,8,9,500,0.9771000146865845
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,9,9,563,0.9794999957084656
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,10,10,625,0.9815000295639038
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,11,11,688,0.9837999939918518
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,12,12,750,0.9843000173568726
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,13,12,813,0.9854999780654907
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,14,13,875,0.9865999817848206
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,15,14,938,0.9883000254631042
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,16,14,1000,0.9886999726295471
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,17,15,1063,0.9891999959945679
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,18,16,1125,0.9898999929428101
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,19,17,1188,0.9908000230789185
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,20,17,1250,0.9907000064849854
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,21,18,1313,0.9909999966621399
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,22,19,1375,0.991100013256073
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,23,20,1438,0.9914000034332275
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,24,21,1500,0.9918000102043152
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,25,22,1563,0.9922999739646912
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,26,23,1625,0.9932000041007996
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,27,24,1688,0.9926000237464905
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,28,25,1750,0.9926000237464905
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,29,26,1813,0.992900013923645
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,30,27,1875,0.9937000274658203
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,31,29,1938,0.9934999942779541
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,32,30,2000,0.9933000206947327
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,33,31,2063,0.9936000108718872
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,34,33,2125,0.9929999709129333
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,35,35,2188,0.9937000274658203
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,36,38,2250,0.9940000176429749
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,37,41,2313,0.994700014591217
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,38,44,2375,0.9945999979972839
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,39,46,2438,0.9944000244140625
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,40,48,2500,0.9948999881744385
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,41,50,2563,0.9945999979972839
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,42,52,2625,0.994700014591217
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,43,54,2688,0.9955999851226807
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,44,59,2750,0.9958000183105469
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,45,72,2813,0.9947999715805054
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,46,97,2875,0.9952999949455261
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,47,160,2938,0.9950000047683716
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,48,222,3000,0.9952999949455261
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,49,285,3063,0.9954000115394592
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,50,347,3125,0.9955000281333923
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,51,410,3188,0.9955999851226807
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,52,472,3250,0.9957000017166138
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,53,535,3313,0.9955999851226807
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,54,597,3375,0.9954000115394592
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,55,660,3438,0.9955000281333923
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,56,722,3500,0.9955000281333923
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,57,785,3563,0.9955999851226807
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,58,847,3625,0.9957000017166138
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,59,910,3688,0.9954000115394592
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,60,972,3750,0.9954000115394592
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,61,1035,3813,0.995199978351593
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,62,1097,3875,0.9952999949455261
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,63,1160,3938,0.9955999851226807
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,64,1222,4000,0.9954000115394592
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,65,1285,4063,0.9950000047683716
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,66,1347,4125,0.9955000281333923
MNIST,,wavg_drifts,sketch,30,32,1,75.0,AdvancedCNN,2592202,250,5,67,1410,4188,0.9955000281333923
