dataset_name,bias,aggr_scheme,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,-2.0,wavg_drifts,sketch,40,32,1,100.0,AdvancedCNN,2592202,250,5,1,1,47,0.11349999904632568
MNIST,-2.0,wavg_drifts,sketch,40,32,1,100.0,AdvancedCNN,2592202,250,5,2,2,94,0.8011999726295471
MNIST,-2.0,wavg_drifts,sketch,40,32,1,100.0,AdvancedCNN,2592202,250,5,3,3,141,0.8571000099182129
MNIST,-2.0,wavg_drifts,sketch,40,32,1,100.0,AdvancedCNN,2592202,250,5,4,4,188,0.8705000281333923
MNIST,-2.0,wavg_drifts,sketch,40,32,1,100.0,AdvancedCNN,2592202,250,5,5,4,235,0.8737999796867371
MNIST,-2.0,wavg_drifts,sketch,40,32,1,100.0,AdvancedCNN,2592202,250,5,6,5,282,0.9147999882698059
MNIST,-2.0,wavg_drifts,sketch,40,32,1,100.0,AdvancedCNN,2592202,250,5,7,5,329,0.8925999999046326
MNIST,-2.0,wavg_drifts,sketch,40,32,1,100.0,AdvancedCNN,2592202,250,5,8,5,375,0.8873999714851379
MNIST,-2.0,wavg_drifts,sketch,40,32,1,100.0,AdvancedCNN,2592202,250,5,9,6,422,0.9397000074386597
MNIST,-2.0,wavg_drifts,sketch,40,32,1,100.0,AdvancedCNN,2592202,250,5,10,6,469,0.913100004196167
MNIST,-2.0,wavg_drifts,sketch,40,32,1,100.0,AdvancedCNN,2592202,250,5,11,7,516,0.921999990940094
MNIST,-2.0,wavg_drifts,sketch,40,32,1,100.0,AdvancedCNN,2592202,250,5,12,7,563,0.9458000063896179
MNIST,-2.0,wavg_drifts,sketch,40,32,1,100.0,AdvancedCNN,2592202,250,5,13,7,610,0.9254000186920166
MNIST,-2.0,wavg_drifts,sketch,40,32,1,100.0,AdvancedCNN,2592202,250,5,14,8,657,0.9415000081062317
MNIST,-2.0,wavg_drifts,sketch,40,32,1,100.0,AdvancedCNN,2592202,250,5,15,8,704,0.9605000019073486
