dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
EMNIST,naive,50,32,1,1.0,2592202,-1,-1,1,5,38,0.11349999904632568
EMNIST,naive,50,32,1,1.0,2592202,-1,-1,2,18,75,0.11349999904632568
EMNIST,naive,50,32,1,1.0,2592202,-1,-1,3,34,113,0.4383000135421753
EMNIST,naive,50,32,1,1.0,2592202,-1,-1,4,48,150,0.6277999877929688
EMNIST,naive,50,32,1,1.0,2592202,-1,-1,5,62,188,0.7590000033378601
EMNIST,naive,50,32,1,1.0,2592202,-1,-1,6,74,225,0.8342000246047974
EMNIST,naive,50,32,1,1.0,2592202,-1,-1,7,86,263,0.8935999870300293
EMNIST,naive,50,32,1,1.0,2592202,-1,-1,8,95,300,0.921500027179718
EMNIST,naive,50,32,1,1.0,2592202,-1,-1,9,105,338,0.9343000054359436
EMNIST,naive,50,32,1,1.0,2592202,-1,-1,10,114,375,0.942300021648407
EMNIST,naive,50,32,1,1.0,2592202,-1,-1,11,124,413,0.9516000151634216
EMNIST,naive,50,32,1,1.0,2592202,-1,-1,12,133,450,0.9580000042915344
EMNIST,naive,50,32,1,1.0,2592202,-1,-1,13,141,488,0.9609000086784363
EMNIST,naive,50,32,1,1.0,2592202,-1,-1,14,149,525,0.9638000130653381
EMNIST,naive,50,32,1,1.0,2592202,-1,-1,15,157,563,0.965499997138977
EMNIST,naive,50,32,1,1.0,2592202,-1,-1,16,164,600,0.9700000286102295
EMNIST,naive,50,32,1,1.0,2592202,-1,-1,17,172,638,0.9706000089645386
EMNIST,naive,50,32,1,1.0,2592202,-1,-1,18,179,675,0.9735000133514404
EMNIST,naive,50,32,1,1.0,2592202,-1,-1,19,187,713,0.9746000170707703
EMNIST,naive,50,32,1,1.0,2592202,-1,-1,20,194,750,0.9760000109672546
EMNIST,naive,50,32,1,1.0,2592202,-1,-1,21,202,788,0.9782000184059143
EMNIST,naive,50,32,1,1.0,2592202,-1,-1,22,209,825,0.9779000282287598
EMNIST,naive,50,32,1,1.0,2592202,-1,-1,23,217,863,0.9793999791145325
EMNIST,naive,50,32,1,1.0,2592202,-1,-1,24,224,900,0.9794999957084656
EMNIST,naive,50,32,1,1.0,2592202,-1,-1,25,231,938,0.9800000190734863
EMNIST,naive,50,32,1,1.0,2592202,-1,-1,26,239,975,0.9817000031471252
