dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_num_weights,sketch_width,sketch_depth,epoch,round,total_fda_steps,est_var,actual_var
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,1,1,35,10.306821823120117,8.966947555541992
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,1,2,67,10.191144943237305,8.993478775024414
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,1,3,85,10.267091751098633,9.0406494140625
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,1,4,104,10.749809265136719,9.382996559143066
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,1,5,118,10.547639846801758,8.55562973022461
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,1,6,125,10.300416946411133,4.772488117218018
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,1,7,132,11.632165908813477,7.81063985824585
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,1,8,139,11.137723922729492,6.949705600738525
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,1,9,146,12.819244384765625,6.216029167175293
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,1,10,153,10.282072067260742,6.005513668060303
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,1,11,162,11.609460830688477,7.283714294433594
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,1,12,173,11.497662544250488,7.966259002685547
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,1,13,184,10.798123359680176,7.959725856781006
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,2,14,196,10.836479187011719,8.019068717956543
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,2,15,209,10.406272888183594,7.612008571624756
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,2,16,223,10.979779243469238,8.328892707824707
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,2,17,237,10.755044937133789,8.596010208129883
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,2,18,252,10.135948181152344,8.140952110290527
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,2,19,267,10.349916458129883,8.48558235168457
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,2,20,282,10.120929718017578,8.445718765258789
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,2,21,299,10.548372268676758,8.78686237335205
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,2,22,315,10.034453392028809,8.462846755981445
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,2,23,332,10.173752784729004,8.585424423217773
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,2,24,348,10.428370475769043,8.984579086303711
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,2,25,365,10.610455513000488,9.113896369934082
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,3,26,381,10.06181812286377,8.605725288391113
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,3,27,399,10.413325309753418,8.91588306427002
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,3,28,417,10.732244491577148,9.07866382598877
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,3,29,437,10.370011329650879,8.923511505126953
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,3,30,458,10.484039306640625,9.040597915649414
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,3,31,477,10.047479629516602,8.729508399963379
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,3,32,495,10.111230850219727,8.786602973937988
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,3,33,517,10.429550170898438,9.073284149169922
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,3,34,537,10.075353622436523,8.874988555908203
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,3,35,559,10.288873672485352,9.091343879699707
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,4,36,580,10.314678192138672,9.032968521118164
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,4,37,601,10.57097339630127,9.309164047241211
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,4,38,623,10.583900451660156,9.346612930297852
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,4,39,644,10.560897827148438,9.3468017578125
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,4,40,664,10.564557075500488,9.325124740600586
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,4,41,685,10.120353698730469,8.863125801086426
EMNIST,naive,10,32,1,10.0,2592202,-1,-1,4,42,707,10.612844467163086,9.325762748718262
