dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_num_weights,sketch_width,sketch_depth,epoch,round,total_fda_steps,est_var,actual_var
EMNIST,naive,15,32,1,25.0,2592202,-1,-1,2,1,139,25.241451263427734,22.834970474243164
EMNIST,naive,15,32,1,25.0,2592202,-1,-1,3,2,267,25.040771484375,23.148542404174805
EMNIST,naive,15,32,1,25.0,2592202,-1,-1,26,3,3125,19.366252899169922,17.66143798828125
EMNIST,linear,15,32,1,25.0,2592202,-1,-1,1,1,65,25.224781036376953,23.095674514770508
EMNIST,linear,15,32,1,25.0,2592202,-1,-1,2,2,139,25.344528198242188,23.423051834106445
EMNIST,linear,15,32,1,25.0,2592202,-1,-1,2,3,175,25.59693145751953,23.120214462280273
EMNIST,linear,15,32,1,25.0,2592202,-1,-1,2,4,199,25.71721076965332,23.718936920166016
EMNIST,linear,15,32,1,25.0,2592202,-1,-1,2,5,217,26.581951141357422,21.22492790222168
EMNIST,linear,15,32,1,25.0,2592202,-1,-1,2,6,232,25.088186264038086,18.90546226501465
EMNIST,linear,15,32,1,25.0,2592202,-1,-1,2,7,249,25.89277458190918,17.58596420288086
EMNIST,linear,15,32,1,25.0,2592202,-1,-1,3,8,268,25.607271194458008,19.148632049560547
EMNIST,linear,15,32,1,25.0,2592202,-1,-1,3,9,293,25.640853881835938,20.74325942993164
EMNIST,linear,15,32,1,25.0,2592202,-1,-1,3,10,324,25.48820686340332,20.861268997192383
EMNIST,linear,15,32,1,25.0,2592202,-1,-1,3,11,357,26.08740234375,21.70964813232422
EMNIST,linear,15,32,1,25.0,2592202,-1,-1,4,12,387,26.07143211364746,22.519121170043945
EMNIST,linear,15,32,1,25.0,2592202,-1,-1,4,13,420,25.173486709594727,22.26673126220703
EMNIST,linear,15,32,1,25.0,2592202,-1,-1,4,14,460,25.15056037902832,22.32518196105957
EMNIST,linear,15,32,1,25.0,2592202,-1,-1,5,15,505,25.467212677001953,22.782459259033203
EMNIST,linear,15,32,1,25.0,2592202,-1,-1,5,16,550,25.601411819458008,23.05948829650879
EMNIST,linear,15,32,1,25.0,2592202,-1,-1,5,17,599,25.43859100341797,22.737802505493164
EMNIST,linear,15,32,1,25.0,2592202,-1,-1,6,18,653,25.215957641601562,22.66516876220703
EMNIST,linear,15,32,1,25.0,2592202,-1,-1,6,19,708,25.392845153808594,23.037723541259766
EMNIST,linear,15,32,1,25.0,2592202,-1,-1,7,20,764,25.178407669067383,22.844572067260742
EMNIST,linear,15,32,1,25.0,2592202,-1,-1,7,21,827,25.379777908325195,23.038272857666016
