Num GPUs Available:  1

------------ Current Test : ------------
Dataset name : CIFAR10
Bias : None
Bench test : False
NN name : DenseNet201
FDA name : naive
Num Clients : 25
Batch size : 32
Num Epochs : 300
Number of steps until we check RTC : 1
Theta : 350.0
Aggr. Scheme : avg
Per-Layer training : False
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=11, total_fda_steps=63, accuracy=0.10010000318288803, train_accuracy=0.175)
EpochMetrics(epoch=2, total_rounds=14, total_fda_steps=125, accuracy=0.19059999287128448, train_accuracy=0.25375)
EpochMetrics(epoch=3, total_rounds=16, total_fda_steps=188, accuracy=0.32670000195503235, train_accuracy=0.30625)
EpochMetrics(epoch=4, total_rounds=17, total_fda_steps=250, accuracy=0.36309999227523804, train_accuracy=0.3025)
EpochMetrics(epoch=5, total_rounds=18, total_fda_steps=313, accuracy=0.3700000047683716, train_accuracy=0.31125)
EpochMetrics(epoch=6, total_rounds=19, total_fda_steps=375, accuracy=0.3765999972820282, train_accuracy=0.36375)
EpochMetrics(epoch=7, total_rounds=19, total_fda_steps=438, accuracy=0.38350000977516174, train_accuracy=0.3675)
EpochMetrics(epoch=8, total_rounds=20, total_fda_steps=500, accuracy=0.3939000070095062, train_accuracy=0.3575)
EpochMetrics(epoch=9, total_rounds=21, total_fda_steps=563, accuracy=0.41429999470710754, train_accuracy=0.43625)
EpochMetrics(epoch=10, total_rounds=21, total_fda_steps=625, accuracy=0.4343999922275543, train_accuracy=0.3975)
EpochMetrics(epoch=11, total_rounds=21, total_fda_steps=688, accuracy=0.4415999948978424, train_accuracy=0.405)
EpochMetrics(epoch=12, total_rounds=22, total_fda_steps=750, accuracy=0.4569999873638153, train_accuracy=0.4475)
EpochMetrics(epoch=13, total_rounds=22, total_fda_steps=813, accuracy=0.4602000117301941, train_accuracy=0.46)
EpochMetrics(epoch=14, total_rounds=23, total_fda_steps=875, accuracy=0.4699000120162964, train_accuracy=0.4325)
EpochMetrics(epoch=15, total_rounds=23, total_fda_steps=938, accuracy=0.4814999997615814, train_accuracy=0.475)
EpochMetrics(epoch=16, total_rounds=24, total_fda_steps=1000, accuracy=0.49720001220703125, train_accuracy=0.46625)
EpochMetrics(epoch=17, total_rounds=24, total_fda_steps=1063, accuracy=0.5023999810218811, train_accuracy=0.47125)
EpochMetrics(epoch=18, total_rounds=24, total_fda_steps=1125, accuracy=0.4968999922275543, train_accuracy=0.4925)
EpochMetrics(epoch=19, total_rounds=25, total_fda_steps=1188, accuracy=0.4991999864578247, train_accuracy=0.435)
EpochMetrics(epoch=20, total_rounds=25, total_fda_steps=1250, accuracy=0.5149999856948853, train_accuracy=0.4725)
EpochMetrics(epoch=21, total_rounds=26, total_fda_steps=1313, accuracy=0.5109999775886536, train_accuracy=0.5175)
EpochMetrics(epoch=22, total_rounds=26, total_fda_steps=1375, accuracy=0.5372999906539917, train_accuracy=0.51125)
EpochMetrics(epoch=23, total_rounds=27, total_fda_steps=1438, accuracy=0.5248000025749207, train_accuracy=0.54125)
EpochMetrics(epoch=24, total_rounds=27, total_fda_steps=1500, accuracy=0.5357999801635742, train_accuracy=0.4675)
EpochMetrics(epoch=25, total_rounds=28, total_fda_steps=1563, accuracy=0.48240000009536743, train_accuracy=0.48375)
EpochMetrics(epoch=26, total_rounds=29, total_fda_steps=1625, accuracy=0.49300000071525574, train_accuracy=0.53125)
EpochMetrics(epoch=27, total_rounds=30, total_fda_steps=1688, accuracy=0.5060999989509583, train_accuracy=0.52625)
EpochMetrics(epoch=28, total_rounds=31, total_fda_steps=1750, accuracy=0.5062000155448914, train_accuracy=0.5625)
EpochMetrics(epoch=29, total_rounds=31, total_fda_steps=1813, accuracy=0.5636000037193298, train_accuracy=0.57125)
EpochMetrics(epoch=30, total_rounds=31, total_fda_steps=1875, accuracy=0.5945000052452087, train_accuracy=0.56625)
EpochMetrics(epoch=31, total_rounds=32, total_fda_steps=1938, accuracy=0.5985000133514404, train_accuracy=0.565)
EpochMetrics(epoch=32, total_rounds=33, total_fda_steps=2000, accuracy=0.5608999729156494, train_accuracy=0.59125)
EpochMetrics(epoch=33, total_rounds=34, total_fda_steps=2063, accuracy=0.5320000052452087, train_accuracy=0.57625)
EpochMetrics(epoch=34, total_rounds=34, total_fda_steps=2125, accuracy=0.5245000123977661, train_accuracy=0.59875)
EpochMetrics(epoch=35, total_rounds=36, total_fda_steps=2188, accuracy=0.5389000177383423, train_accuracy=0.6075)
EpochMetrics(epoch=36, total_rounds=37, total_fda_steps=2250, accuracy=0.5515000224113464, train_accuracy=0.62375)
EpochMetrics(epoch=37, total_rounds=37, total_fda_steps=2313, accuracy=0.608299970626831, train_accuracy=0.60625)
EpochMetrics(epoch=38, total_rounds=38, total_fda_steps=2375, accuracy=0.6236000061035156, train_accuracy=0.6)
EpochMetrics(epoch=39, total_rounds=39, total_fda_steps=2438, accuracy=0.6223999857902527, train_accuracy=0.62625)
EpochMetrics(epoch=40, total_rounds=39, total_fda_steps=2500, accuracy=0.6363999843597412, train_accuracy=0.62375)
EpochMetrics(epoch=41, total_rounds=40, total_fda_steps=2563, accuracy=0.6517999768257141, train_accuracy=0.6525)
EpochMetrics(epoch=42, total_rounds=40, total_fda_steps=2625, accuracy=0.649399995803833, train_accuracy=0.63125)
EpochMetrics(epoch=43, total_rounds=41, total_fda_steps=2688, accuracy=0.6480000019073486, train_accuracy=0.62125)
EpochMetrics(epoch=44, total_rounds=42, total_fda_steps=2750, accuracy=0.6563000082969666, train_accuracy=0.67)
EpochMetrics(epoch=45, total_rounds=42, total_fda_steps=2813, accuracy=0.654699981212616, train_accuracy=0.6475)
EpochMetrics(epoch=46, total_rounds=43, total_fda_steps=2875, accuracy=0.6693999767303467, train_accuracy=0.6425)
EpochMetrics(epoch=47, total_rounds=43, total_fda_steps=2938, accuracy=0.6819999814033508, train_accuracy=0.675)
EpochMetrics(epoch=48, total_rounds=44, total_fda_steps=3000, accuracy=0.6815000176429749, train_accuracy=0.67375)
EpochMetrics(epoch=49, total_rounds=45, total_fda_steps=3063, accuracy=0.6858000159263611, train_accuracy=0.66875)
EpochMetrics(epoch=50, total_rounds=46, total_fda_steps=3125, accuracy=0.6783999800682068, train_accuracy=0.665)
EpochMetrics(epoch=51, total_rounds=46, total_fda_steps=3188, accuracy=0.6482999920845032, train_accuracy=0.665)
EpochMetrics(epoch=52, total_rounds=47, total_fda_steps=3250, accuracy=0.6399000287055969, train_accuracy=0.67)
EpochMetrics(epoch=53, total_rounds=48, total_fda_steps=3313, accuracy=0.6873999834060669, train_accuracy=0.68875)
EpochMetrics(epoch=54, total_rounds=49, total_fda_steps=3375, accuracy=0.6992999911308289, train_accuracy=0.71)
EpochMetrics(epoch=55, total_rounds=49, total_fda_steps=3438, accuracy=0.7005000114440918, train_accuracy=0.68875)
EpochMetrics(epoch=56, total_rounds=50, total_fda_steps=3500, accuracy=0.7084000110626221, train_accuracy=0.69375)
EpochMetrics(epoch=57, total_rounds=51, total_fda_steps=3563, accuracy=0.71670001745224, train_accuracy=0.7275)
EpochMetrics(epoch=58, total_rounds=51, total_fda_steps=3625, accuracy=0.7093999981880188, train_accuracy=0.71)
EpochMetrics(epoch=59, total_rounds=52, total_fda_steps=3688, accuracy=0.7113999724388123, train_accuracy=0.7125)
EpochMetrics(epoch=60, total_rounds=52, total_fda_steps=3750, accuracy=0.723800003528595, train_accuracy=0.71375)
EpochMetrics(epoch=61, total_rounds=53, total_fda_steps=3813, accuracy=0.7235000133514404, train_accuracy=0.7075)
EpochMetrics(epoch=62, total_rounds=53, total_fda_steps=3875, accuracy=0.7188000082969666, train_accuracy=0.72125)
EpochMetrics(epoch=63, total_rounds=54, total_fda_steps=3938, accuracy=0.7178999781608582, train_accuracy=0.72125)
EpochMetrics(epoch=64, total_rounds=55, total_fda_steps=4000, accuracy=0.71670001745224, train_accuracy=0.72)
EpochMetrics(epoch=65, total_rounds=56, total_fda_steps=4063, accuracy=0.7312999963760376, train_accuracy=0.73375)
EpochMetrics(epoch=66, total_rounds=56, total_fda_steps=4125, accuracy=0.7318000197410583, train_accuracy=0.735)
EpochMetrics(epoch=67, total_rounds=57, total_fda_steps=4188, accuracy=0.73089998960495, train_accuracy=0.73)
EpochMetrics(epoch=68, total_rounds=57, total_fda_steps=4250, accuracy=0.7339000105857849, train_accuracy=0.7175)
EpochMetrics(epoch=69, total_rounds=58, total_fda_steps=4313, accuracy=0.734499990940094, train_accuracy=0.7375)
EpochMetrics(epoch=70, total_rounds=59, total_fda_steps=4375, accuracy=0.73580002784729, train_accuracy=0.74)
EpochMetrics(epoch=71, total_rounds=59, total_fda_steps=4438, accuracy=0.7372000217437744, train_accuracy=0.7125)
EpochMetrics(epoch=72, total_rounds=60, total_fda_steps=4500, accuracy=0.736299991607666, train_accuracy=0.72625)
EpochMetrics(epoch=73, total_rounds=61, total_fda_steps=4563, accuracy=0.739300012588501, train_accuracy=0.72875)
EpochMetrics(epoch=74, total_rounds=61, total_fda_steps=4625, accuracy=0.7433000206947327, train_accuracy=0.7775)
EpochMetrics(epoch=75, total_rounds=62, total_fda_steps=4688, accuracy=0.7498000264167786, train_accuracy=0.75125)
EpochMetrics(epoch=76, total_rounds=63, total_fda_steps=4750, accuracy=0.7427999973297119, train_accuracy=0.73)
EpochMetrics(epoch=77, total_rounds=64, total_fda_steps=4813, accuracy=0.7285000085830688, train_accuracy=0.72375)
EpochMetrics(epoch=78, total_rounds=64, total_fda_steps=4875, accuracy=0.734000027179718, train_accuracy=0.75)
EpochMetrics(epoch=79, total_rounds=65, total_fda_steps=4938, accuracy=0.7361000180244446, train_accuracy=0.75125)
EpochMetrics(epoch=80, total_rounds=66, total_fda_steps=5000, accuracy=0.7434999942779541, train_accuracy=0.76125)
EpochMetrics(epoch=81, total_rounds=67, total_fda_steps=5063, accuracy=0.7512000203132629, train_accuracy=0.74375)
EpochMetrics(epoch=82, total_rounds=67, total_fda_steps=5125, accuracy=0.7527999877929688, train_accuracy=0.7725)
EpochMetrics(epoch=83, total_rounds=68, total_fda_steps=5188, accuracy=0.7547000050544739, train_accuracy=0.75375)
EpochMetrics(epoch=84, total_rounds=69, total_fda_steps=5250, accuracy=0.7497000098228455, train_accuracy=0.74125)
EpochMetrics(epoch=85, total_rounds=69, total_fda_steps=5313, accuracy=0.753600001335144, train_accuracy=0.74375)
EpochMetrics(epoch=86, total_rounds=70, total_fda_steps=5375, accuracy=0.7590000033378601, train_accuracy=0.75875)
EpochMetrics(epoch=87, total_rounds=71, total_fda_steps=5438, accuracy=0.7562000155448914, train_accuracy=0.7925)
EpochMetrics(epoch=88, total_rounds=71, total_fda_steps=5500, accuracy=0.7595999836921692, train_accuracy=0.775)
EpochMetrics(epoch=89, total_rounds=72, total_fda_steps=5563, accuracy=0.7634000182151794, train_accuracy=0.80125)
EpochMetrics(epoch=90, total_rounds=72, total_fda_steps=5625, accuracy=0.7626000046730042, train_accuracy=0.79375)
EpochMetrics(epoch=91, total_rounds=73, total_fda_steps=5688, accuracy=0.7641000151634216, train_accuracy=0.76375)
EpochMetrics(epoch=92, total_rounds=74, total_fda_steps=5750, accuracy=0.7666000127792358, train_accuracy=0.77625)
EpochMetrics(epoch=93, total_rounds=74, total_fda_steps=5813, accuracy=0.762499988079071, train_accuracy=0.78375)
EpochMetrics(epoch=94, total_rounds=75, total_fda_steps=5875, accuracy=0.7573000192642212, train_accuracy=0.75875)
EpochMetrics(epoch=95, total_rounds=76, total_fda_steps=5938, accuracy=0.7577999830245972, train_accuracy=0.785)
EpochMetrics(epoch=96, total_rounds=76, total_fda_steps=6000, accuracy=0.7656999826431274, train_accuracy=0.78875)
EpochMetrics(epoch=97, total_rounds=77, total_fda_steps=6063, accuracy=0.767799973487854, train_accuracy=0.8325)
EpochMetrics(epoch=98, total_rounds=78, total_fda_steps=6125, accuracy=0.7681999802589417, train_accuracy=0.81125)
EpochMetrics(epoch=99, total_rounds=78, total_fda_steps=6188, accuracy=0.7688999772071838, train_accuracy=0.80625)
EpochMetrics(epoch=100, total_rounds=79, total_fda_steps=6250, accuracy=0.7716000080108643, train_accuracy=0.8025)
EpochMetrics(epoch=101, total_rounds=79, total_fda_steps=6313, accuracy=0.7674999833106995, train_accuracy=0.795)
EpochMetrics(epoch=102, total_rounds=80, total_fda_steps=6375, accuracy=0.7732999920845032, train_accuracy=0.78375)
EpochMetrics(epoch=103, total_rounds=81, total_fda_steps=6438, accuracy=0.7791000008583069, train_accuracy=0.79)
EpochMetrics(epoch=104, total_rounds=82, total_fda_steps=6500, accuracy=0.7736999988555908, train_accuracy=0.8375)
EpochMetrics(epoch=105, total_rounds=82, total_fda_steps=6563, accuracy=0.775600016117096, train_accuracy=0.8075)
EpochMetrics(epoch=106, total_rounds=83, total_fda_steps=6625, accuracy=0.7770000100135803, train_accuracy=0.79375)
EpochMetrics(epoch=107, total_rounds=83, total_fda_steps=6688, accuracy=0.7781000137329102, train_accuracy=0.83625)
EpochMetrics(epoch=108, total_rounds=84, total_fda_steps=6750, accuracy=0.7796000242233276, train_accuracy=0.8175)
EpochMetrics(epoch=109, total_rounds=85, total_fda_steps=6813, accuracy=0.7778000235557556, train_accuracy=0.85625)
EpochMetrics(epoch=110, total_rounds=85, total_fda_steps=6875, accuracy=0.7767999768257141, train_accuracy=0.82125)
EpochMetrics(epoch=111, total_rounds=86, total_fda_steps=6938, accuracy=0.7795000076293945, train_accuracy=0.80625)
EpochMetrics(epoch=112, total_rounds=86, total_fda_steps=7000, accuracy=0.7791000008583069, train_accuracy=0.81375)
EpochMetrics(epoch=113, total_rounds=87, total_fda_steps=7063, accuracy=0.7829999923706055, train_accuracy=0.83)
EpochMetrics(epoch=114, total_rounds=88, total_fda_steps=7125, accuracy=0.7860000133514404, train_accuracy=0.8075)
EpochMetrics(epoch=115, total_rounds=88, total_fda_steps=7188, accuracy=0.782800018787384, train_accuracy=0.82)
EpochMetrics(epoch=116, total_rounds=89, total_fda_steps=7250, accuracy=0.7839999794960022, train_accuracy=0.80125)
EpochMetrics(epoch=117, total_rounds=89, total_fda_steps=7313, accuracy=0.7821999788284302, train_accuracy=0.815)
EpochMetrics(epoch=118, total_rounds=90, total_fda_steps=7375, accuracy=0.7860999703407288, train_accuracy=0.845)
EpochMetrics(epoch=119, total_rounds=91, total_fda_steps=7438, accuracy=0.7870000004768372, train_accuracy=0.83375)
EpochMetrics(epoch=120, total_rounds=91, total_fda_steps=7500, accuracy=0.786300003528595, train_accuracy=0.82375)
EpochMetrics(epoch=121, total_rounds=92, total_fda_steps=7563, accuracy=0.7870000004768372, train_accuracy=0.83375)
EpochMetrics(epoch=122, total_rounds=92, total_fda_steps=7625, accuracy=0.7800999879837036, train_accuracy=0.8225)
EpochMetrics(epoch=123, total_rounds=93, total_fda_steps=7688, accuracy=0.775600016117096, train_accuracy=0.79625)
EpochMetrics(epoch=124, total_rounds=94, total_fda_steps=7750, accuracy=0.7854999899864197, train_accuracy=0.8625)
EpochMetrics(epoch=125, total_rounds=95, total_fda_steps=7813, accuracy=0.785099983215332, train_accuracy=0.84625)
EpochMetrics(epoch=126, total_rounds=95, total_fda_steps=7875, accuracy=0.7822999954223633, train_accuracy=0.82875)
EpochMetrics(epoch=127, total_rounds=96, total_fda_steps=7938, accuracy=0.7900000214576721, train_accuracy=0.83625)
EpochMetrics(epoch=128, total_rounds=97, total_fda_steps=8000, accuracy=0.7892000079154968, train_accuracy=0.835)
EpochMetrics(epoch=129, total_rounds=97, total_fda_steps=8063, accuracy=0.7878000140190125, train_accuracy=0.8325)
EpochMetrics(epoch=130, total_rounds=98, total_fda_steps=8125, accuracy=0.7921000123023987, train_accuracy=0.8125)
EpochMetrics(epoch=131, total_rounds=99, total_fda_steps=8188, accuracy=0.7901999950408936, train_accuracy=0.83625)
EpochMetrics(epoch=132, total_rounds=99, total_fda_steps=8250, accuracy=0.789900004863739, train_accuracy=0.81625)
EpochMetrics(epoch=133, total_rounds=100, total_fda_steps=8313, accuracy=0.7998999953269958, train_accuracy=0.845)
EpochMetrics(epoch=134, total_rounds=100, total_fda_steps=8375, accuracy=0.7896999716758728, train_accuracy=0.84)
EpochMetrics(epoch=135, total_rounds=101, total_fda_steps=8438, accuracy=0.7954999804496765, train_accuracy=0.82625)
EpochMetrics(epoch=136, total_rounds=102, total_fda_steps=8500, accuracy=0.7961000204086304, train_accuracy=0.83375)
EpochMetrics(epoch=137, total_rounds=102, total_fda_steps=8563, accuracy=0.7882000207901001, train_accuracy=0.8125)
EpochMetrics(epoch=138, total_rounds=103, total_fda_steps=8625, accuracy=0.7906000018119812, train_accuracy=0.83875)
EpochMetrics(epoch=139, total_rounds=104, total_fda_steps=8688, accuracy=0.7962999939918518, train_accuracy=0.88)
EpochMetrics(epoch=140, total_rounds=104, total_fda_steps=8750, accuracy=0.7929999828338623, train_accuracy=0.83625)
EpochMetrics(epoch=141, total_rounds=105, total_fda_steps=8813, accuracy=0.7935000061988831, train_accuracy=0.83875)
EpochMetrics(epoch=142, total_rounds=106, total_fda_steps=8875, accuracy=0.7968000173568726, train_accuracy=0.86875)
EpochMetrics(epoch=143, total_rounds=107, total_fda_steps=8938, accuracy=0.7946000099182129, train_accuracy=0.875)
EpochMetrics(epoch=144, total_rounds=107, total_fda_steps=9000, accuracy=0.7942000031471252, train_accuracy=0.83125)
EpochMetrics(epoch=145, total_rounds=108, total_fda_steps=9063, accuracy=0.7990999817848206, train_accuracy=0.85625)
EpochMetrics(epoch=146, total_rounds=109, total_fda_steps=9125, accuracy=0.7968000173568726, train_accuracy=0.86125)
EpochMetrics(epoch=147, total_rounds=109, total_fda_steps=9188, accuracy=0.7982000112533569, train_accuracy=0.8475)
EpochMetrics(epoch=148, total_rounds=110, total_fda_steps=9250, accuracy=0.7968000173568726, train_accuracy=0.86)
EpochMetrics(epoch=149, total_rounds=110, total_fda_steps=9313, accuracy=0.796999990940094, train_accuracy=0.85875)
EpochMetrics(epoch=150, total_rounds=111, total_fda_steps=9375, accuracy=0.7986000180244446, train_accuracy=0.855)
EpochMetrics(epoch=151, total_rounds=112, total_fda_steps=9438, accuracy=0.79830002784729, train_accuracy=0.85)
EpochMetrics(epoch=152, total_rounds=113, total_fda_steps=9500, accuracy=0.7935000061988831, train_accuracy=0.87)
EpochMetrics(epoch=153, total_rounds=113, total_fda_steps=9563, accuracy=0.7979000210762024, train_accuracy=0.84375)
EpochMetrics(epoch=154, total_rounds=114, total_fda_steps=9625, accuracy=0.8051000237464905, train_accuracy=0.85625)
EpochMetrics(epoch=155, total_rounds=115, total_fda_steps=9688, accuracy=0.7989000082015991, train_accuracy=0.88625)
EpochMetrics(epoch=156, total_rounds=115, total_fda_steps=9750, accuracy=0.8008999824523926, train_accuracy=0.86)
EpochMetrics(epoch=157, total_rounds=116, total_fda_steps=9813, accuracy=0.8008999824523926, train_accuracy=0.83625)
EpochMetrics(epoch=158, total_rounds=117, total_fda_steps=9875, accuracy=0.7983999848365784, train_accuracy=0.85625)
EpochMetrics(epoch=159, total_rounds=117, total_fda_steps=9938, accuracy=0.8009999990463257, train_accuracy=0.845)
EpochMetrics(epoch=160, total_rounds=118, total_fda_steps=10000, accuracy=0.8009999990463257, train_accuracy=0.8475)
EpochMetrics(epoch=161, total_rounds=119, total_fda_steps=10063, accuracy=0.8012999892234802, train_accuracy=0.885)
EpochMetrics(epoch=162, total_rounds=120, total_fda_steps=10125, accuracy=0.7971000075340271, train_accuracy=0.85125)
EpochMetrics(epoch=163, total_rounds=121, total_fda_steps=10188, accuracy=0.8014000058174133, train_accuracy=0.86625)
EpochMetrics(epoch=164, total_rounds=121, total_fda_steps=10250, accuracy=0.7986000180244446, train_accuracy=0.84125)
EpochMetrics(epoch=165, total_rounds=122, total_fda_steps=10313, accuracy=0.8040000200271606, train_accuracy=0.835)
EpochMetrics(epoch=166, total_rounds=123, total_fda_steps=10375, accuracy=0.8030999898910522, train_accuracy=0.87125)
EpochMetrics(epoch=167, total_rounds=123, total_fda_steps=10438, accuracy=0.8008999824523926, train_accuracy=0.87875)
EpochMetrics(epoch=168, total_rounds=124, total_fda_steps=10500, accuracy=0.8029000163078308, train_accuracy=0.86625)
EpochMetrics(epoch=169, total_rounds=125, total_fda_steps=10563, accuracy=0.8057000041007996, train_accuracy=0.875)
EpochMetrics(epoch=170, total_rounds=125, total_fda_steps=10625, accuracy=0.8007000088691711, train_accuracy=0.84)
