Num GPUs Available:  1

------------ Current Test : ------------
Dataset name : CIFAR10
Bias : None
Bench test : False
NN name : DenseNet201
FDA name : linear
Num Clients : 15
Batch size : 32
Num Epochs : 300
Number of steps until we check RTC : 1
Theta : 350.0
Aggr. Scheme : avg
Per-Layer training : False
-----------------------------------------

EpochMetrics(epoch=1, total_rounds=15, total_fda_steps=105, accuracy=0.11190000176429749, train_accuracy=0.23333333)
EpochMetrics(epoch=2, total_rounds=18, total_fda_steps=209, accuracy=0.3303000032901764, train_accuracy=0.28333333)
EpochMetrics(epoch=3, total_rounds=19, total_fda_steps=313, accuracy=0.37299999594688416, train_accuracy=0.27708334)
EpochMetrics(epoch=4, total_rounds=20, total_fda_steps=417, accuracy=0.3837999999523163, train_accuracy=0.31458333)
EpochMetrics(epoch=5, total_rounds=21, total_fda_steps=521, accuracy=0.4000999927520752, train_accuracy=0.35208333)
EpochMetrics(epoch=6, total_rounds=21, total_fda_steps=626, accuracy=0.4205999970436096, train_accuracy=0.38125)
EpochMetrics(epoch=7, total_rounds=22, total_fda_steps=730, accuracy=0.4357999861240387, train_accuracy=0.3875)
EpochMetrics(epoch=8, total_rounds=23, total_fda_steps=834, accuracy=0.45239999890327454, train_accuracy=0.45)
EpochMetrics(epoch=9, total_rounds=23, total_fda_steps=938, accuracy=0.4595000147819519, train_accuracy=0.45416668)
EpochMetrics(epoch=10, total_rounds=24, total_fda_steps=1042, accuracy=0.4772999882698059, train_accuracy=0.425)
EpochMetrics(epoch=11, total_rounds=24, total_fda_steps=1146, accuracy=0.486299991607666, train_accuracy=0.46666667)
EpochMetrics(epoch=12, total_rounds=24, total_fda_steps=1251, accuracy=0.49059998989105225, train_accuracy=0.425)
EpochMetrics(epoch=13, total_rounds=25, total_fda_steps=1355, accuracy=0.5059000253677368, train_accuracy=0.48541668)
EpochMetrics(epoch=14, total_rounds=25, total_fda_steps=1459, accuracy=0.504800021648407, train_accuracy=0.4625)
EpochMetrics(epoch=15, total_rounds=26, total_fda_steps=1563, accuracy=0.5052000284194946, train_accuracy=0.46875)
EpochMetrics(epoch=16, total_rounds=26, total_fda_steps=1667, accuracy=0.5220000147819519, train_accuracy=0.47916666)
EpochMetrics(epoch=17, total_rounds=26, total_fda_steps=1771, accuracy=0.5138999819755554, train_accuracy=0.46666667)
EpochMetrics(epoch=18, total_rounds=27, total_fda_steps=1876, accuracy=0.506600022315979, train_accuracy=0.52916664)
EpochMetrics(epoch=19, total_rounds=28, total_fda_steps=1980, accuracy=0.48350000381469727, train_accuracy=0.53541666)
