dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
EMNIST,naive,15,32,1,10.0,2592202,-1,-1,1,4,125,0.10279999673366547
EMNIST,naive,15,32,1,10.0,2592202,-1,-1,2,5,250,0.11349999904632568
EMNIST,naive,15,32,1,10.0,2592202,-1,-1,3,6,375,0.11349999904632568
EMNIST,naive,15,32,1,10.0,2592202,-1,-1,4,6,500,0.11349999904632568
EMNIST,naive,15,32,1,10.0,2592202,-1,-1,5,6,625,0.11349999904632568
EMNIST,naive,15,32,1,10.0,2592202,-1,-1,6,7,750,0.11349999904632568
EMNIST,naive,15,32,1,10.0,2592202,-1,-1,7,7,875,0.11349999904632568
EMNIST,naive,15,32,1,10.0,2592202,-1,-1,8,7,1000,0.11349999904632568
EMNIST,naive,15,32,1,10.0,2592202,-1,-1,9,7,1125,0.11349999904632568
EMNIST,naive,15,32,1,10.0,2592202,-1,-1,10,7,1250,0.11349999904632568
EMNIST,naive,15,32,1,10.0,2592202,-1,-1,11,7,1375,0.11349999904632568
EMNIST,naive,15,32,1,10.0,2592202,-1,-1,12,7,1500,0.11349999904632568
EMNIST,naive,15,32,1,10.0,2592202,-1,-1,13,7,1625,0.11349999904632568
EMNIST,naive,15,32,1,10.0,2592202,-1,-1,14,7,1750,0.11349999904632568
EMNIST,naive,15,32,1,10.0,2592202,-1,-1,15,7,1875,0.11349999904632568
EMNIST,naive,15,32,1,10.0,2592202,-1,-1,16,7,2000,0.11349999904632568
EMNIST,naive,15,32,1,10.0,2592202,-1,-1,17,7,2125,0.11349999904632568
EMNIST,naive,15,32,1,10.0,2592202,-1,-1,18,7,2250,0.11349999904632568
EMNIST,naive,15,32,1,10.0,2592202,-1,-1,19,7,2375,0.11349999904632568
EMNIST,naive,15,32,1,10.0,2592202,-1,-1,20,7,2500,0.11349999904632568
EMNIST,naive,15,32,1,10.0,2592202,-1,-1,21,7,2625,0.11349999904632568
EMNIST,naive,15,32,1,10.0,2592202,-1,-1,22,7,2750,0.11349999904632568
EMNIST,naive,15,32,1,10.0,2592202,-1,-1,23,7,2875,0.11349999904632568
EMNIST,naive,15,32,1,10.0,2592202,-1,-1,24,7,3000,0.11349999904632568
EMNIST,naive,15,32,1,10.0,2592202,-1,-1,25,7,3125,0.11349999904632568
EMNIST,linear,15,32,1,10.0,2592202,-1,-1,1,4,125,0.11349999904632568
EMNIST,linear,15,32,1,10.0,2592202,-1,-1,2,6,250,0.11349999904632568
EMNIST,linear,15,32,1,10.0,2592202,-1,-1,3,6,375,0.11349999904632568
EMNIST,linear,15,32,1,10.0,2592202,-1,-1,4,6,500,0.11349999904632568
EMNIST,linear,15,32,1,10.0,2592202,-1,-1,5,7,625,0.11349999904632568
EMNIST,linear,15,32,1,10.0,2592202,-1,-1,6,7,750,0.11349999904632568
EMNIST,linear,15,32,1,10.0,2592202,-1,-1,7,7,875,0.11349999904632568
EMNIST,linear,15,32,1,10.0,2592202,-1,-1,8,7,1000,0.11349999904632568
EMNIST,linear,15,32,1,10.0,2592202,-1,-1,9,7,1125,0.11349999904632568
EMNIST,linear,15,32,1,10.0,2592202,-1,-1,10,7,1250,0.11349999904632568
EMNIST,linear,15,32,1,10.0,2592202,-1,-1,11,7,1375,0.11349999904632568
EMNIST,linear,15,32,1,10.0,2592202,-1,-1,12,7,1500,0.11349999904632568
EMNIST,linear,15,32,1,10.0,2592202,-1,-1,13,7,1625,0.11349999904632568
EMNIST,linear,15,32,1,10.0,2592202,-1,-1,14,7,1750,0.11349999904632568
EMNIST,linear,15,32,1,10.0,2592202,-1,-1,15,7,1875,0.11349999904632568
EMNIST,linear,15,32,1,10.0,2592202,-1,-1,16,7,2000,0.11349999904632568
EMNIST,linear,15,32,1,10.0,2592202,-1,-1,17,7,2125,0.11349999904632568
EMNIST,linear,15,32,1,10.0,2592202,-1,-1,18,7,2250,0.11349999904632568
EMNIST,linear,15,32,1,10.0,2592202,-1,-1,19,7,2375,0.11349999904632568
EMNIST,linear,15,32,1,10.0,2592202,-1,-1,20,7,2500,0.11349999904632568
EMNIST,linear,15,32,1,10.0,2592202,-1,-1,21,7,2625,0.11349999904632568
EMNIST,linear,15,32,1,10.0,2592202,-1,-1,22,7,2750,0.11349999904632568
EMNIST,linear,15,32,1,10.0,2592202,-1,-1,23,7,2875,0.11349999904632568
EMNIST,linear,15,32,1,10.0,2592202,-1,-1,24,7,3000,0.11349999904632568
EMNIST,linear,15,32,1,10.0,2592202,-1,-1,25,7,3125,0.11349999904632568
EMNIST,sketch,15,32,1,10.0,2592202,500,7,1,4,125,0.11349999904632568
EMNIST,sketch,15,32,1,10.0,2592202,500,7,2,13,250,0.5735999941825867
EMNIST,sketch,15,32,1,10.0,2592202,500,7,3,20,375,0.8356999754905701
EMNIST,sketch,15,32,1,10.0,2592202,500,7,4,27,500,0.9072999954223633
EMNIST,sketch,15,32,1,10.0,2592202,500,7,5,32,625,0.9276999831199646
EMNIST,sketch,15,32,1,10.0,2592202,500,7,6,37,750,0.9416000247001648
EMNIST,sketch,15,32,1,10.0,2592202,500,7,7,42,875,0.9502999782562256
EMNIST,sketch,15,32,1,10.0,2592202,500,7,8,47,1000,0.9555000066757202
EMNIST,sketch,15,32,1,10.0,2592202,500,7,9,51,1125,0.9609000086784363
EMNIST,sketch,15,32,1,10.0,2592202,500,7,10,55,1250,0.9646999835968018
EMNIST,sketch,15,32,1,10.0,2592202,500,7,11,59,1375,0.9671000242233276
EMNIST,sketch,15,32,1,10.0,2592202,500,7,12,63,1500,0.9692000150680542
EMNIST,sketch,15,32,1,10.0,2592202,500,7,13,67,1625,0.9704999923706055
EMNIST,sketch,15,32,1,10.0,2592202,500,7,14,70,1750,0.9721999764442444
EMNIST,sketch,15,32,1,10.0,2592202,500,7,15,73,1875,0.9726999998092651
EMNIST,sketch,15,32,1,10.0,2592202,500,7,16,77,2000,0.9736999869346619
EMNIST,sketch,15,32,1,10.0,2592202,500,7,17,80,2125,0.9745000004768372
EMNIST,sketch,15,32,1,10.0,2592202,500,7,18,83,2250,0.9767000079154968
EMNIST,sketch,15,32,1,10.0,2592202,500,7,19,85,2375,0.9765999913215637
EMNIST,sketch,15,32,1,10.0,2592202,500,7,20,88,2500,0.9772999882698059
EMNIST,sketch,15,32,1,10.0,2592202,500,7,21,91,2625,0.9775999784469604
EMNIST,sketch,15,32,1,10.0,2592202,500,7,22,94,2750,0.9782999753952026
EMNIST,sketch,15,32,1,10.0,2592202,500,7,23,96,2875,0.9778000116348267
EMNIST,sketch,15,32,1,10.0,2592202,500,7,24,99,3000,0.9786999821662903
EMNIST,sketch,15,32,1,10.0,2592202,500,7,25,102,3125,0.979200005531311
