dataset_name,bias,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,1,3,47,0.5519999861717224
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,2,5,94,0.8493000268936157
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,3,7,141,0.8974999785423279
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,4,8,188,0.9160000085830688
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,5,9,235,0.9221000075340271
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,6,11,282,0.9498999714851379
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,7,12,329,0.9642999768257141
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,8,13,375,0.9672999978065491
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,9,14,422,0.9675999879837036
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,10,15,469,0.9686999917030334
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,11,16,516,0.9690999984741211
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,12,17,563,0.9667999744415283
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,13,19,610,0.977400004863739
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,14,20,657,0.9819999933242798
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,15,21,704,0.982699990272522
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,16,22,750,0.9818000197410583
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,17,23,797,0.9815000295639038
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,18,24,844,0.9793999791145325
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,19,26,891,0.9851999878883362
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,20,27,938,0.9861999750137329
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,21,28,985,0.9851999878883362
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,22,29,1032,0.9846000075340271
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,23,31,1079,0.9850000143051147
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,24,32,1125,0.9883000254631042
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,25,33,1172,0.9896000027656555
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,26,34,1219,0.9896000027656555
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,27,35,1266,0.9861000180244446
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,28,37,1313,0.9901000261306763
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,29,38,1360,0.9909999966621399
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,30,39,1407,0.9901999831199646
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,31,41,1454,0.9908999800682068
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,32,42,1500,0.9912999868392944
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,33,43,1547,0.9916999936103821
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,34,44,1594,0.9904999732971191
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,35,46,1641,0.991100013256073
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,36,47,1688,0.9925000071525574
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,37,48,1735,0.9926999807357788
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,38,49,1782,0.9894000291824341
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,39,51,1829,0.9932000041007996
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,40,52,1875,0.9936000108718872
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,41,53,1922,0.9926999807357788
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,42,54,1969,0.9929999709129333
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,43,55,2016,0.9921000003814697
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,44,57,2063,0.992900013923645
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,45,58,2110,0.9937000274658203
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,46,59,2157,0.9940000176429749
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,47,60,2204,0.993399977684021
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,48,61,2250,0.9932000041007996
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,49,63,2297,0.9932000041007996
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,50,64,2344,0.9934999942779541
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,51,65,2391,0.9940000176429749
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,52,66,2438,0.9940999746322632
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,53,67,2485,0.9939000010490417
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,54,68,2532,0.9939000010490417
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,55,70,2579,0.9944000244140625
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,56,71,2625,0.9940000176429749
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,57,72,2672,0.9940000176429749
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,58,73,2719,0.9940999746322632
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,59,74,2766,0.9941999912261963
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,60,75,2813,0.9940000176429749
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,61,76,2860,0.9939000010490417
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,62,78,2907,0.9937999844551086
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,63,79,2954,0.9943000078201294
MNIST,-2.0,sketch,40,32,1,30.0,AdvancedCNN,2592202,250,5,64,80,3000,0.9945999979972839
