dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,1,14,14,0.11349999904632568
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,2,27,27,0.11349999904632568
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,3,41,41,0.11349999904632568
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,4,54,54,0.09799999743700027
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,5,67,67,0.10119999945163727
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,6,81,81,0.46709999442100525
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,7,94,94,0.6388999819755554
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,8,108,108,0.7200000286102295
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,9,121,121,0.7418000102043152
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,10,134,134,0.7664999961853027
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,11,148,148,0.7975999712944031
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,12,161,161,0.8137999773025513
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,13,175,175,0.8342999815940857
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,14,188,188,0.8634999990463257
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,15,201,201,0.8862000107765198
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,16,215,215,0.8978999853134155
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,17,228,228,0.9121000170707703
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,18,242,242,0.9261000156402588
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,19,255,255,0.9323999881744385
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,20,268,268,0.9351000189781189
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,21,282,282,0.9416000247001648
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,22,295,295,0.9408000111579895
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,23,309,309,0.948199987411499
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,24,322,322,0.9495000243186951
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,25,335,335,0.9506999850273132
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,26,349,349,0.9496999979019165
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,27,362,362,0.9531999826431274
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,28,375,375,0.9563999772071838
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,29,389,389,0.9569000005722046
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,30,402,402,0.9589999914169312
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,31,416,416,0.9610999822616577
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,32,429,429,0.9602000117301941
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,33,442,442,0.9606999754905701
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,34,456,456,0.9639999866485596
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,35,469,469,0.961899995803833
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,36,483,483,0.9642000198364258
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,37,496,496,0.9609000086784363
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,38,509,509,0.9639999866485596
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,39,523,523,0.9666000008583069
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,40,536,536,0.9686999917030334
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,41,550,550,0.9677000045776367
EMNIST,synchronous,35,128,1,0.0,2592202,-1,-1,42,563,563,0.9681000113487244
