dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
EMNIST,sketch,10,32,1,10.0,2592202,500,7,12,76,2250,0.9703999757766724
EMNIST,sketch,10,32,1,10.0,2592202,500,7,13,81,2438,0.9700999855995178
EMNIST,sketch,10,32,1,10.0,2592202,500,7,14,84,2625,0.9707000255584717
EMNIST,sketch,10,32,1,10.0,2592202,500,7,15,89,2813,0.9729999899864197
EMNIST,sketch,10,32,1,10.0,2592202,500,7,16,94,3000,0.9735000133514404
EMNIST,sketch,10,32,1,10.0,2592202,500,7,17,98,3188,0.9739000201225281
EMNIST,sketch,10,32,1,10.0,2592202,500,7,18,102,3375,0.973800003528595
EMNIST,sketch,10,32,1,10.0,2592202,500,7,19,105,3563,0.974399983882904
EMNIST,sketch,10,32,1,10.0,2592202,500,7,20,111,3750,0.9739999771118164
EMNIST,sketch,10,32,1,10.0,2592202,500,7,21,115,3938,0.9758999943733215
EMNIST,sketch,10,32,1,10.0,2592202,500,7,22,120,4125,0.9746999740600586
EMNIST,sketch,10,32,1,10.0,2592202,500,7,23,124,4313,0.9742000102996826
EMNIST,sketch,10,32,1,10.0,2592202,500,7,24,128,4500,0.9758999943733215
EMNIST,sketch,10,32,1,10.0,2592202,500,7,25,132,4688,0.9753999710083008
