dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
EMNIST,naive,10,32,1,15.0,2592202,-1,-1,1,5,188,0.11349999904632568
EMNIST,naive,10,32,1,15.0,2592202,-1,-1,2,18,375,0.8454999923706055
EMNIST,naive,10,32,1,15.0,2592202,-1,-1,3,27,563,0.927299976348877
EMNIST,naive,10,32,1,15.0,2592202,-1,-1,4,34,750,0.9509000182151794
EMNIST,naive,10,32,1,15.0,2592202,-1,-1,5,40,938,0.9617000222206116
EMNIST,naive,10,32,1,15.0,2592202,-1,-1,6,46,1125,0.9656999707221985
EMNIST,naive,10,32,1,15.0,2592202,-1,-1,7,51,1313,0.9692999720573425
EMNIST,naive,10,32,1,15.0,2592202,-1,-1,8,56,1500,0.9706000089645386
EMNIST,naive,10,32,1,15.0,2592202,-1,-1,9,60,1688,0.9732000231742859
EMNIST,naive,10,32,1,15.0,2592202,-1,-1,10,64,1875,0.9732000231742859
EMNIST,naive,10,32,1,15.0,2592202,-1,-1,11,68,2063,0.9760000109672546
EMNIST,naive,10,32,1,15.0,2592202,-1,-1,12,72,2250,0.9750999808311462
EMNIST,naive,10,32,1,15.0,2592202,-1,-1,13,76,2438,0.9739999771118164
EMNIST,naive,10,32,1,15.0,2592202,-1,-1,14,79,2625,0.9750000238418579
EMNIST,naive,10,32,1,15.0,2592202,-1,-1,15,83,2813,0.9754999876022339
EMNIST,naive,10,32,1,15.0,2592202,-1,-1,16,86,3000,0.9767000079154968
EMNIST,naive,10,32,1,15.0,2592202,-1,-1,17,90,3188,0.9776999950408936
EMNIST,naive,10,32,1,15.0,2592202,-1,-1,18,94,3375,0.9771000146865845
EMNIST,naive,10,32,1,15.0,2592202,-1,-1,19,98,3563,0.9775000214576721
EMNIST,naive,10,32,1,15.0,2592202,-1,-1,20,100,3750,0.9778000116348267
EMNIST,naive,10,32,1,15.0,2592202,-1,-1,21,104,3938,0.977400004863739
EMNIST,naive,10,32,1,15.0,2592202,-1,-1,22,106,4125,0.9761000275611877
EMNIST,naive,10,32,1,15.0,2592202,-1,-1,23,109,4313,0.9782000184059143
EMNIST,naive,10,32,1,15.0,2592202,-1,-1,24,113,4500,0.978600025177002
EMNIST,naive,10,32,1,15.0,2592202,-1,-1,25,117,4688,0.9797999858856201
EMNIST,linear,10,32,1,15.0,2592202,-1,-1,1,9,188,0.5264999866485596
EMNIST,linear,10,32,1,15.0,2592202,-1,-1,2,19,375,0.8822000026702881
EMNIST,linear,10,32,1,15.0,2592202,-1,-1,3,26,563,0.928600013256073
EMNIST,linear,10,32,1,15.0,2592202,-1,-1,4,32,750,0.944100022315979
EMNIST,linear,10,32,1,15.0,2592202,-1,-1,5,36,938,0.955299973487854
EMNIST,linear,10,32,1,15.0,2592202,-1,-1,6,42,1125,0.9621000289916992
EMNIST,linear,10,32,1,15.0,2592202,-1,-1,7,46,1313,0.9652000069618225
EMNIST,linear,10,32,1,15.0,2592202,-1,-1,8,50,1500,0.9684000015258789
EMNIST,linear,10,32,1,15.0,2592202,-1,-1,9,54,1688,0.9695000052452087
EMNIST,linear,10,32,1,15.0,2592202,-1,-1,10,58,1875,0.9726999998092651
EMNIST,linear,10,32,1,15.0,2592202,-1,-1,11,62,2063,0.9729999899864197
EMNIST,linear,10,32,1,15.0,2592202,-1,-1,12,66,2250,0.9732999801635742
EMNIST,linear,10,32,1,15.0,2592202,-1,-1,13,70,2438,0.9754999876022339
EMNIST,linear,10,32,1,15.0,2592202,-1,-1,14,74,2625,0.9772999882698059
EMNIST,linear,10,32,1,15.0,2592202,-1,-1,15,77,2813,0.9754999876022339
EMNIST,linear,10,32,1,15.0,2592202,-1,-1,16,81,3000,0.9764000177383423
EMNIST,linear,10,32,1,15.0,2592202,-1,-1,17,83,3188,0.9764000177383423
EMNIST,linear,10,32,1,15.0,2592202,-1,-1,18,87,3375,0.9776999950408936
EMNIST,linear,10,32,1,15.0,2592202,-1,-1,19,91,3563,0.9772999882698059
EMNIST,linear,10,32,1,15.0,2592202,-1,-1,20,94,3750,0.9764000177383423
EMNIST,linear,10,32,1,15.0,2592202,-1,-1,21,98,3938,0.9786999821662903
EMNIST,linear,10,32,1,15.0,2592202,-1,-1,22,101,4125,0.9793000221252441
EMNIST,linear,10,32,1,15.0,2592202,-1,-1,23,103,4313,0.9779999852180481
EMNIST,linear,10,32,1,15.0,2592202,-1,-1,24,106,4500,0.9799000024795532
EMNIST,linear,10,32,1,15.0,2592202,-1,-1,25,111,4688,0.9785000085830688
EMNIST,sketch,10,32,1,15.0,2592202,500,7,1,4,188,0.11349999904632568
EMNIST,sketch,10,32,1,15.0,2592202,500,7,2,4,375,0.11349999904632568
