dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,1,20,38,0.9388999938964844
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,2,33,75,0.9682000279426575
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,3,45,113,0.9789000153541565
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,4,58,150,0.9839000105857849
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,5,70,188,0.986299991607666
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,6,82,225,0.9878000020980835
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,7,95,263,0.9894000291824341
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,8,107,300,0.9901999831199646
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,9,120,338,0.9916999936103821
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,10,132,375,0.9921000003814697
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,11,145,413,0.9912999868392944
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,12,156,450,0.9916999936103821
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,13,168,488,0.9926999807357788
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,14,180,525,0.9927999973297119
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,15,191,563,0.9926999807357788
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,16,201,600,0.9925000071525574
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,17,212,638,0.9937000274658203
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,18,222,675,0.9934999942779541
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,19,232,713,0.9940000176429749
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,20,242,750,0.9934999942779541
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,21,251,788,0.9940000176429749
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,22,261,825,0.9940000176429749
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,23,271,863,0.993399977684021
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,24,280,900,0.9930999875068665
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,25,289,938,0.9937999844551086
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,26,298,975,0.9937000274658203
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,27,308,1013,0.993399977684021
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,28,317,1050,0.9940000176429749
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,29,327,1088,0.9939000010490417
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,30,337,1125,0.993399977684021
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,31,347,1163,0.9937999844551086
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,32,356,1200,0.9940000176429749
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,33,365,1238,0.9944000244140625
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,34,373,1275,0.9947999715805054
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,35,382,1313,0.9940000176429749
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,36,391,1350,0.9944000244140625
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,37,400,1388,0.9940999746322632
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,38,408,1425,0.9943000078201294
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,39,417,1463,0.9937999844551086
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,40,426,1500,0.9943000078201294
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,41,435,1538,0.9941999912261963
MNIST,linear,50,32,1,0.5,AdvancedCNN,2592202,-1,-1,42,443,1575,0.9941999912261963
