dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,1,27,27,0.9332000017166138
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,2,54,54,0.9682999849319458
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,3,81,81,0.9800999760627747
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,4,108,108,0.9843999743461609
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,5,134,134,0.9865999817848206
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,6,161,161,0.9851999878883362
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,7,188,188,0.988099992275238
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,8,215,215,0.9901999831199646
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,9,242,242,0.9904999732971191
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,10,268,268,0.991599977016449
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,11,295,295,0.9912999868392944
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,12,322,322,0.9916999936103821
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,13,349,349,0.9923999905586243
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,14,375,375,0.9919000267982483
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,15,402,402,0.9916999936103821
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,16,429,429,0.9930999875068665
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,17,456,456,0.9925000071525574
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,18,483,483,0.9936000108718872
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,19,509,509,0.9930999875068665
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,20,536,536,0.9936000108718872
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,21,563,563,0.9932000041007996
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,22,590,590,0.9922000169754028
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,23,617,617,0.9932000041007996
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,24,643,643,0.993399977684021
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,25,670,670,0.9925000071525574
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,26,697,697,0.9923999905586243
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,27,724,724,0.9936000108718872
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,28,750,750,0.9937999844551086
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,29,777,777,0.994700014591217
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,30,804,804,0.9939000010490417
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,31,831,831,0.9930999875068665
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,32,858,858,0.9929999709129333
MNIST,synchronous,35,64,1,0.0,AdvancedCNN,2592202,-1,-1,33,884,884,0.9929999709129333
