dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,sketch,30,64,1,0.5,AdvancedCNN,2592202,250,5,1,17,32,0.9311000108718872
MNIST,sketch,30,64,1,0.5,AdvancedCNN,2592202,250,5,2,27,63,0.9674000144004822
MNIST,sketch,30,64,1,0.5,AdvancedCNN,2592202,250,5,3,38,94,0.9807999730110168
MNIST,sketch,30,64,1,0.5,AdvancedCNN,2592202,250,5,4,48,125,0.9858999848365784
MNIST,sketch,30,64,1,0.5,AdvancedCNN,2592202,250,5,5,59,157,0.9866999983787537
MNIST,sketch,30,64,1,0.5,AdvancedCNN,2592202,250,5,6,69,188,0.9897000193595886
MNIST,sketch,30,64,1,0.5,AdvancedCNN,2592202,250,5,7,79,219,0.9905999898910522
MNIST,sketch,30,64,1,0.5,AdvancedCNN,2592202,250,5,8,89,250,0.9916999936103821
MNIST,sketch,30,64,1,0.5,AdvancedCNN,2592202,250,5,9,100,282,0.9919999837875366
MNIST,sketch,30,64,1,0.5,AdvancedCNN,2592202,250,5,10,110,313,0.9921000003814697
MNIST,sketch,30,64,1,0.5,AdvancedCNN,2592202,250,5,11,119,344,0.9926000237464905
MNIST,sketch,30,64,1,0.5,AdvancedCNN,2592202,250,5,12,127,375,0.992900013923645
MNIST,sketch,30,64,1,0.5,AdvancedCNN,2592202,250,5,13,136,407,0.9923999905586243
MNIST,sketch,30,64,1,0.5,AdvancedCNN,2592202,250,5,14,144,438,0.9929999709129333
MNIST,sketch,30,64,1,0.5,AdvancedCNN,2592202,250,5,15,152,469,0.9936000108718872
MNIST,sketch,30,64,1,0.5,AdvancedCNN,2592202,250,5,16,160,500,0.9929999709129333
MNIST,sketch,30,64,1,0.5,AdvancedCNN,2592202,250,5,17,168,532,0.9940999746322632
MNIST,sketch,30,64,1,0.5,AdvancedCNN,2592202,250,5,18,176,563,0.9934999942779541
MNIST,sketch,30,64,1,0.5,AdvancedCNN,2592202,250,5,19,184,594,0.9934999942779541
