dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,1,9,9,0.6632000207901001
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,2,18,18,0.8805000185966492
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,3,26,26,0.9369000196456909
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,4,35,35,0.9585000276565552
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,5,43,43,0.9667999744415283
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,6,52,52,0.9751999974250793
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,7,60,60,0.9786999821662903
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,8,69,69,0.9832000136375427
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,9,77,77,0.9837999939918518
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,10,86,86,0.9872000217437744
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,11,94,94,0.9865999817848206
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,12,103,103,0.9871000051498413
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,13,111,111,0.9883999824523926
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,14,120,120,0.9897000193595886
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,15,128,128,0.9894000291824341
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,16,137,137,0.9897000193595886
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,17,145,145,0.9905999898910522
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,18,154,154,0.991100013256073
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,19,162,162,0.9908000230789185
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,20,171,171,0.9909999966621399
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,21,179,179,0.9919999837875366
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,22,188,188,0.9911999702453613
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,23,197,197,0.9919000267982483
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,24,205,205,0.9922000169754028
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,25,214,214,0.9922999739646912
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,26,222,222,0.9929999709129333
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,27,231,231,0.9929999709129333
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,28,239,239,0.9929999709129333
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,29,248,248,0.9927999973297119
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,30,256,256,0.993399977684021
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,31,265,265,0.9934999942779541
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,32,273,273,0.9926999807357788
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,33,282,282,0.9922000169754028
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,34,290,290,0.9933000206947327
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,35,299,299,0.9937999844551086
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,36,307,307,0.9937999844551086
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,37,316,316,0.9932000041007996
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,38,324,324,0.9930999875068665
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,39,333,333,0.9930999875068665
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,40,341,341,0.993399977684021
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,41,350,350,0.9933000206947327
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,42,358,358,0.9934999942779541
MNIST,synchronous,55,128,1,0.0,AdvancedCNN,2592202,-1,-1,43,367,367,0.9934999942779541
