dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,1,71,188,0.9825999736785889
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,2,126,375,0.9886000156402588
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,3,182,563,0.9901000261306763
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,4,238,750,0.9908999800682068
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,5,294,938,0.9926999807357788
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,6,344,1125,0.9932000041007996
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,7,393,1313,0.9936000108718872
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,8,443,1500,0.9945999979972839
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,9,492,1688,0.9945999979972839
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,10,538,1875,0.9933000206947327
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,11,586,2063,0.9939000010490417
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,12,632,2250,0.9943000078201294
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,13,678,2438,0.9941999912261963
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,14,726,2625,0.9940999746322632
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,15,775,2813,0.9943000078201294
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,16,828,3000,0.9943000078201294
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,17,876,3188,0.9944999814033508
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,18,924,3375,0.9939000010490417
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,19,969,3563,0.994700014591217
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,20,1018,3750,0.9929999709129333
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,21,1068,3938,0.9926999807357788
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,22,1121,4125,0.9941999912261963
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,23,1168,4313,0.9940999746322632
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,24,1209,4500,0.9937000274658203
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,25,1251,4688,0.9944000244140625
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,26,1294,4875,0.9936000108718872
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,27,1344,5063,0.9939000010490417
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,28,1384,5250,0.9947999715805054
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,29,1436,5438,0.9944000244140625
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,30,1482,5625,0.9951000213623047
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,31,1520,5813,0.9945999979972839
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,32,1555,6000,0.9943000078201294
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,33,1603,6188,0.9948999881744385
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,34,1648,6375,0.9947999715805054
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,35,1695,6563,0.9947999715805054
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,36,1741,6750,0.995199978351593
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,37,1788,6938,0.9936000108718872
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,38,1838,7125,0.9944999814033508
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,39,1901,7313,0.9945999979972839
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,40,1956,7500,0.9939000010490417
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,41,2005,7688,0.9950000047683716
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,42,2043,7875,0.9948999881744385
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,43,2086,8063,0.994700014591217
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,44,2126,8250,0.9943000078201294
MNIST,naive,10,32,1,0.5,AdvancedCNN,2592202,-1,-1,45,2165,8438,0.9944999814033508
