dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
EMNIST,naive,35,128,1,2.0,61706,-1,-1,1,2,14,0.5034000277519226
EMNIST,naive,35,128,1,2.0,61706,-1,-1,2,3,27,0.5378000140190125
EMNIST,naive,35,128,1,2.0,61706,-1,-1,3,5,41,0.6065000295639038
EMNIST,naive,35,128,1,2.0,61706,-1,-1,4,7,54,0.676800012588501
EMNIST,naive,35,128,1,2.0,61706,-1,-1,5,8,67,0.7786999940872192
EMNIST,naive,35,128,1,2.0,61706,-1,-1,6,9,81,0.8181999921798706
EMNIST,naive,35,128,1,2.0,61706,-1,-1,7,10,94,0.847599983215332
EMNIST,naive,35,128,1,2.0,61706,-1,-1,8,11,108,0.8669999837875366
EMNIST,naive,35,128,1,2.0,61706,-1,-1,9,11,121,0.8791000247001648
EMNIST,naive,35,128,1,2.0,61706,-1,-1,10,12,134,0.888700008392334
EMNIST,naive,35,128,1,2.0,61706,-1,-1,11,13,148,0.8962000012397766
EMNIST,naive,35,128,1,2.0,61706,-1,-1,12,14,161,0.9021999835968018
EMNIST,naive,35,128,1,2.0,61706,-1,-1,13,14,175,0.9077000021934509
EMNIST,naive,35,128,1,2.0,61706,-1,-1,14,15,188,0.9136000275611877
EMNIST,naive,35,128,1,2.0,61706,-1,-1,15,16,201,0.9186999797821045
EMNIST,naive,35,128,1,2.0,61706,-1,-1,16,16,215,0.9218000173568726
EMNIST,naive,35,128,1,2.0,61706,-1,-1,17,17,228,0.9241999983787537
EMNIST,naive,35,128,1,2.0,61706,-1,-1,18,18,242,0.9280999898910522
EMNIST,naive,35,128,1,2.0,61706,-1,-1,19,18,255,0.9309999942779541
EMNIST,naive,35,128,1,2.0,61706,-1,-1,20,19,268,0.9326000213623047
EMNIST,naive,35,128,1,2.0,61706,-1,-1,21,20,282,0.9352999925613403
EMNIST,naive,35,128,1,2.0,61706,-1,-1,22,20,295,0.9362000226974487
EMNIST,naive,35,128,1,2.0,61706,-1,-1,23,21,309,0.9386000037193298
EMNIST,naive,35,128,1,2.0,61706,-1,-1,24,22,322,0.9415000081062317
EMNIST,naive,35,128,1,2.0,61706,-1,-1,25,22,335,0.9422000050544739
EMNIST,naive,35,128,1,2.0,61706,-1,-1,26,23,349,0.9442999958992004
EMNIST,naive,35,128,1,2.0,61706,-1,-1,27,23,362,0.9448999762535095
EMNIST,naive,35,128,1,2.0,61706,-1,-1,28,24,375,0.9460999965667725
EMNIST,naive,35,128,1,2.0,61706,-1,-1,29,25,389,0.9473999738693237
EMNIST,naive,35,128,1,2.0,61706,-1,-1,30,25,402,0.9491000175476074
EMNIST,naive,35,128,1,2.0,61706,-1,-1,31,26,416,0.9498999714851379
EMNIST,naive,35,128,1,2.0,61706,-1,-1,32,26,429,0.9505000114440918
EMNIST,naive,35,128,1,2.0,61706,-1,-1,33,27,442,0.9524999856948853
EMNIST,naive,35,128,1,2.0,61706,-1,-1,34,27,456,0.9538999795913696
EMNIST,naive,35,128,1,2.0,61706,-1,-1,35,28,469,0.9545999765396118
EMNIST,naive,35,128,1,2.0,61706,-1,-1,36,28,483,0.9556999802589417
EMNIST,naive,35,128,1,2.0,61706,-1,-1,37,29,496,0.9559000134468079
EMNIST,naive,35,128,1,2.0,61706,-1,-1,38,29,509,0.9563999772071838
EMNIST,naive,35,128,1,2.0,61706,-1,-1,39,30,523,0.9574999809265137
EMNIST,naive,35,128,1,2.0,61706,-1,-1,40,30,536,0.9581999778747559
EMNIST,naive,35,128,1,2.0,61706,-1,-1,41,31,550,0.9592000246047974
EMNIST,naive,35,128,1,2.0,61706,-1,-1,42,31,563,0.9595000147819519
EMNIST,naive,35,128,1,2.0,61706,-1,-1,43,32,576,0.9605000019073486
EMNIST,naive,35,128,1,2.0,61706,-1,-1,44,32,590,0.9607999920845032
EMNIST,naive,35,128,1,2.0,61706,-1,-1,45,33,603,0.9610999822616577
EMNIST,naive,35,128,1,2.0,61706,-1,-1,46,33,617,0.961899995803833
EMNIST,naive,35,128,1,2.0,61706,-1,-1,47,34,630,0.9616000056266785
EMNIST,naive,35,128,1,2.0,61706,-1,-1,48,34,643,0.9628000259399414
EMNIST,naive,35,128,1,2.0,61706,-1,-1,49,35,657,0.9629999995231628
EMNIST,naive,35,128,1,2.0,61706,-1,-1,50,35,670,0.9635000228881836
EMNIST,linear,35,128,1,2.0,61706,-1,-1,1,2,14,0.3052000105381012
