dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_num_weights,sketch_width,sketch_depth,epoch,round,total_fda_steps,est_var,actual_var
EMNIST,naive,20,32,1,15.0,2592202,-1,-1,1,1,63,15.269302368164062,14.003262519836426
EMNIST,naive,20,32,1,15.0,2592202,-1,-1,2,2,104,15.016525268554688,14.137621879577637
EMNIST,naive,20,32,1,15.0,2592202,-1,-1,2,3,137,15.02192211151123,13.947479248046875
EMNIST,naive,20,32,1,15.0,2592202,-1,-1,2,4,171,15.132667541503906,13.93047046661377
EMNIST,naive,20,32,1,15.0,2592202,-1,-1,3,5,240,15.011308670043945,14.068077087402344
EMNIST,naive,20,32,1,15.0,2592202,-1,-1,7,6,643,15.001617431640625,12.383203506469727
EMNIST,naive,20,32,1,15.0,2592202,-1,-1,26,7,2344,8.62135124206543,8.066927909851074
EMNIST,linear,20,32,1,15.0,2592202,-1,-1,1,1,68,15.118931770324707,13.750210762023926
EMNIST,linear,20,32,1,15.0,2592202,-1,-1,2,2,116,15.00852108001709,14.121053695678711
EMNIST,linear,20,32,1,15.0,2592202,-1,-1,2,3,148,15.058911323547363,14.220898628234863
EMNIST,linear,20,32,1,15.0,2592202,-1,-1,2,4,183,15.14100456237793,14.158480644226074
EMNIST,linear,20,32,1,15.0,2592202,-1,-1,3,5,260,15.020631790161133,13.771052360534668
EMNIST,linear,20,32,1,15.0,2592202,-1,-1,9,6,753,15.001362800598145,12.664746284484863
EMNIST,linear,20,32,1,15.0,2592202,-1,-1,26,7,2344,7.423342704772949,6.999521732330322
EMNIST,sketch,20,32,1,15.0,2592202,500,7,1,1,89,15.0426025390625,15.040719985961914
EMNIST,sketch,20,32,1,15.0,2592202,500,7,2,2,150,15.202088356018066,15.15783405303955
EMNIST,sketch,20,32,1,15.0,2592202,500,7,2,3,183,15.157843589782715,15.06849193572998
EMNIST,sketch,20,32,1,15.0,2592202,500,7,3,4,212,15.260303497314453,15.233884811401367
EMNIST,sketch,20,32,1,15.0,2592202,500,7,3,5,272,15.079729080200195,15.04582405090332
EMNIST,sketch,20,32,1,15.0,2592202,500,7,26,6,2344,14.636584281921387,14.502949714660645
