dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_num_weights,sketch_width,sketch_depth,epoch,round,total_fda_steps,est_var,actual_var
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,1,1,27,7.942959785461426,6.935332298278809
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,1,2,52,7.794835567474365,6.727358818054199
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,1,3,67,7.536094665527344,6.522495269775391
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,1,4,83,7.739745140075684,6.773080348968506
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,1,5,107,7.885805606842041,6.696613311767578
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,1,6,120,7.833141326904297,6.249776363372803
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,1,7,128,7.923346042633057,4.588756561279297
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,1,8,134,7.598570346832275,4.95337438583374
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,1,9,141,9.126046180725098,6.851914882659912
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,1,10,148,8.287575721740723,5.2875165939331055
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,1,11,154,8.134531021118164,3.750147581100464
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,1,12,160,8.211323738098145,4.780198574066162
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,1,13,167,9.181239128112793,5.682961463928223
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,1,14,175,8.287384986877441,5.432796001434326
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,1,15,184,8.888453483581543,6.281202793121338
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,2,16,194,8.704141616821289,6.211500644683838
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,2,17,204,7.913642883300781,5.882450103759766
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,2,18,214,7.677773952484131,5.944521903991699
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,2,19,224,7.561562538146973,5.904889106750488
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,2,20,235,7.859612941741943,6.320509910583496
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,2,21,247,8.272964477539062,6.529247283935547
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,2,22,259,7.683074951171875,6.339372634887695
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,2,23,272,8.202783584594727,6.731557369232178
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,2,24,284,8.353837966918945,6.981377601623535
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,2,25,297,7.504984378814697,6.228066444396973
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,2,26,310,7.9016828536987305,6.6794538497924805
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,2,27,324,7.674092769622803,6.5028581619262695
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,2,28,338,7.921407222747803,6.838354587554932
EMNIST,naive,10,32,1,7.5,2592202,-1,-1,2,29,351,7.651953220367432,6.554616451263428
