dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_num_weights,sketch_width,sketch_depth,epoch,round,total_fda_steps,est_var,actual_var
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,1,1,12,0.5691472291946411,0.5542755722999573
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,1,2,21,0.5544392466545105,0.5416499972343445
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,1,3,29,0.5808252692222595,0.5671179890632629
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,1,4,34,0.7677911520004272,0.7530794739723206
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,2,5,37,0.7805029153823853,0.7627678513526917
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,2,6,39,0.6355145573616028,0.6269227266311646
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,2,7,41,0.883894145488739,0.872742235660553
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,2,8,43,1.1751978397369385,1.1610125303268433
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,2,9,45,1.2247897386550903,1.1551084518432617
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,2,10,47,1.1803042888641357,1.1615632772445679
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,2,11,49,1.0579472780227661,1.0404784679412842
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,2,12,51,0.8736364245414734,0.8430835604667664
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,2,13,53,0.779281497001648,0.7577008605003357
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,2,14,55,0.7249109745025635,0.7115239500999451
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,2,15,57,0.7250911593437195,0.6838467717170715
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,2,16,59,0.8362641334533691,0.7676344513893127
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,2,17,61,0.89784836769104,0.7823324203491211
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,2,18,63,0.6723159551620483,0.6168533563613892
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,2,19,65,0.7576363682746887,0.617804229259491
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,2,20,67,0.9929571747779846,0.8897094130516052
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,3,21,69,0.810943067073822,0.7576243877410889
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,3,22,71,0.5793966054916382,0.5653452277183533
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,3,23,73,0.5534303784370422,0.49707871675491333
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,3,24,75,0.5863737463951111,0.5274574160575867
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,3,25,78,1.0252785682678223,0.9524286389350891
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,3,26,80,0.541933536529541,0.5135799646377563
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,3,27,82,0.5334089994430542,0.5033705830574036
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,3,28,84,0.666667640209198,0.5842455625534058
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,3,29,86,0.8692620396614075,0.6938719749450684
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,3,30,88,1.107003092765808,0.8813695311546326
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,3,31,90,1.1079771518707275,0.948366641998291
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,3,32,92,1.0788921117782593,0.9500135779380798
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,3,33,94,0.878464937210083,0.8578705787658691
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,3,34,96,0.7974576354026794,0.746325671672821
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,3,35,98,0.6903620958328247,0.6760732531547546
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,3,36,100,0.6929396986961365,0.6546680331230164
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,3,37,102,0.6413651704788208,0.5986929535865784
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,4,38,104,0.61295086145401,0.6045333743095398
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,4,39,106,0.7332686185836792,0.6862838864326477
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,4,40,108,0.7125359773635864,0.6984413862228394
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,4,41,110,0.7374364137649536,0.6934586763381958
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,4,42,112,0.7248850464820862,0.698843240737915
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,4,43,114,0.755784273147583,0.7380965352058411
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,4,44,116,0.7255160212516785,0.7071138620376587
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,4,45,118,0.7371526956558228,0.7154597043991089
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,4,46,120,0.7435745000839233,0.7292467951774597
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,4,47,122,0.7619249820709229,0.739844560623169
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,4,48,124,0.7910197377204895,0.7739318609237671
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,4,49,126,0.7679158449172974,0.7562480568885803
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,4,50,128,0.7858093976974487,0.763582706451416
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,4,51,130,0.8134962320327759,0.8029321432113647
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,4,52,132,0.8065268993377686,0.7828563451766968
EMNIST,linear,55,32,1,0.5,2592202,-1,-1,4,53,134,0.7826951146125793,0.7699659466743469
