dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_num_weights,sketch_width,sketch_depth,epoch,round,total_fda_steps,est_var,actual_var
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,1,1,9,0.5141217112541199,0.4915277063846588
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,1,2,18,0.5215352773666382,0.49728143215179443
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,1,3,28,0.6044790744781494,0.5634122490882874
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,1,4,34,0.5900013446807861,0.5398856997489929
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,1,5,38,0.6760076880455017,0.5757824182510376
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,1,6,41,0.8009747862815857,0.7151520252227783
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,1,7,43,0.5852209329605103,0.526809573173523
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,1,8,45,0.7408706545829773,0.6648851037025452
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,1,9,47,0.8273443579673767,0.7870635986328125
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,1,10,49,0.8828765749931335,0.8414908051490784
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,1,11,51,0.7407529950141907,0.6827947497367859
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,1,12,53,0.6919792294502258,0.6343294382095337
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,1,13,55,0.6902276873588562,0.6099898815155029
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,1,14,57,0.7199199795722961,0.6143589615821838
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,1,15,59,0.9103552103042603,0.6914553046226501
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,1,16,61,1.101583480834961,0.7265586853027344
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,1,17,63,1.1024231910705566,0.6889243125915527
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,1,18,65,1.128401517868042,0.8209639191627502
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,1,19,67,1.2971065044403076,1.063236117362976
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,1,20,69,0.9341245293617249,0.6837500929832458
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,1,21,71,1.0399055480957031,0.8089460134506226
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,1,22,73,1.0888479948043823,0.7729429602622986
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,23,75,1.008573293685913,0.6346542835235596
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,24,77,1.060057520866394,0.653054416179657
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,25,79,1.2321600914001465,0.686085045337677
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,26,81,1.2249095439910889,0.7011051177978516
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,27,83,1.3815118074417114,0.8313378691673279
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,28,85,1.346888542175293,0.8869596719741821
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,29,87,1.237964153289795,0.8821561336517334
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,30,89,1.1655336618423462,0.8658798933029175
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,31,91,1.0359487533569336,0.7806527018547058
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,32,93,0.8984378576278687,0.6927448511123657
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,33,95,0.8120707869529724,0.6247200965881348
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,34,97,0.7738717794418335,0.6000730395317078
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,35,99,0.7756426930427551,0.6140397787094116
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,36,101,0.7759910821914673,0.6238707304000854
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,37,103,0.8301647305488586,0.6661365032196045
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,38,105,0.8358502984046936,0.6633045077323914
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,39,107,0.838712751865387,0.6573835611343384
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,40,109,0.8098276257514954,0.6505725979804993
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,41,111,0.8070165514945984,0.648641049861908
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,42,113,0.8219290971755981,0.6531879305839539
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,43,115,0.8698239326477051,0.6932636499404907
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,44,117,0.9726579189300537,0.7923850417137146
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,45,119,0.9816891551017761,0.7922114729881287
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,46,121,0.9260505437850952,0.7497583627700806
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,47,123,0.8909856677055359,0.7129292488098145
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,48,125,0.8412203788757324,0.6643428206443787
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,49,127,0.8300530314445496,0.6592526435852051
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,50,129,0.8306974768638611,0.6694642901420593
EMNIST,naive,25,32,1,0.5,2592202,-1,-1,2,51,131,0.855640709400177,0.6874152421951294
