dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
EMNIST,naive,15,32,1,1.0,2592202,-1,-1,1,32,125,0.49300000071525574
EMNIST,naive,15,32,1,1.0,2592202,-1,-1,2,64,250,0.9178000092506409
EMNIST,naive,15,32,1,1.0,2592202,-1,-1,3,86,375,0.9506999850273132
EMNIST,naive,15,32,1,1.0,2592202,-1,-1,4,105,500,0.9639999866485596
EMNIST,naive,15,32,1,1.0,2592202,-1,-1,5,124,625,0.9699000120162964
EMNIST,naive,15,32,1,1.0,2592202,-1,-1,6,142,750,0.972599983215332
EMNIST,naive,15,32,1,1.0,2592202,-1,-1,7,160,875,0.9742000102996826
EMNIST,naive,15,32,1,1.0,2592202,-1,-1,8,178,1000,0.9757000207901001
EMNIST,naive,15,32,1,1.0,2592202,-1,-1,9,194,1125,0.9767000079154968
EMNIST,naive,15,32,1,1.0,2592202,-1,-1,10,210,1250,0.9761999845504761
EMNIST,naive,15,32,1,1.0,2592202,-1,-1,11,226,1375,0.9778000116348267
EMNIST,naive,15,32,1,1.0,2592202,-1,-1,12,243,1500,0.9782999753952026
EMNIST,naive,15,32,1,1.0,2592202,-1,-1,13,258,1625,0.9764000177383423
EMNIST,naive,15,32,1,1.0,2592202,-1,-1,14,274,1750,0.9785000085830688
EMNIST,naive,15,32,1,1.0,2592202,-1,-1,15,289,1875,0.9799000024795532
EMNIST,naive,15,32,1,1.0,2592202,-1,-1,16,305,2000,0.9796000123023987
EMNIST,naive,15,32,1,1.0,2592202,-1,-1,17,319,2125,0.980400025844574
EMNIST,naive,15,32,1,1.0,2592202,-1,-1,18,333,2250,0.9796000123023987
EMNIST,naive,15,32,1,1.0,2592202,-1,-1,19,348,2375,0.9811000227928162
EMNIST,naive,15,32,1,1.0,2592202,-1,-1,20,361,2500,0.9812999963760376
