dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,1,63,63,0.20180000364780426
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,2,125,125,0.7487999796867371
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,3,188,188,0.9088000059127808
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,4,250,250,0.9455000162124634
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,5,313,313,0.960099995136261
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,6,375,375,0.9661999940872192
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,7,438,438,0.9711999893188477
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,8,500,500,0.9753999710083008
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,9,563,563,0.9733999967575073
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,10,625,625,0.9782000184059143
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,11,688,688,0.9797000288963318
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,12,750,750,0.9789999723434448
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,13,813,813,0.9799000024795532
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,14,875,875,0.9779999852180481
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,15,938,938,0.9830999970436096
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,16,1000,1000,0.9811000227928162
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,17,1063,1063,0.9843000173568726
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,18,1125,1125,0.9819999933242798
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,19,1188,1188,0.9804999828338623
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,20,1250,1250,0.9800999760627747
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,21,1313,1313,0.9829000234603882
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,22,1375,1375,0.9817000031471252
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,23,1438,1438,0.9807999730110168
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,24,1500,1500,0.9811999797821045
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,25,1563,1563,0.982699990272522
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,26,1625,1625,0.9812999963760376
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,27,1688,1688,0.9812999963760376
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,28,1750,1750,0.9836000204086304
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,29,1813,1813,0.9835000038146973
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,30,1875,1875,0.9807999730110168
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,31,1938,1938,0.984499990940094
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,32,2000,2000,0.9833999872207642
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,33,2063,2063,0.9836999773979187
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,34,2125,2125,0.982200026512146
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,35,2188,2188,0.9830999970436096
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,36,2250,2250,0.9830999970436096
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,37,2313,2313,0.9835000038146973
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,38,2375,2375,0.9840999841690063
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,39,2438,2438,0.9811999797821045
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,40,2500,2500,0.9822999835014343
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,41,2563,2563,0.9847000241279602
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,42,2625,2625,0.9836000204086304
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,43,2688,2688,0.9825999736785889
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,44,2750,2750,0.9839000105857849
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,45,2813,2813,0.9847999811172485
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,46,2875,2875,0.9843999743461609
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,47,2938,2938,0.9851999878883362
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,48,3000,3000,0.9829999804496765
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,49,3063,3063,0.9847999811172485
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,50,3125,3125,0.9836999773979187
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,51,3188,3188,0.9833999872207642
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,52,3250,3250,0.9847000241279602
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,53,3313,3313,0.9807000160217285
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,54,3375,3375,0.9855999946594238
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,55,3438,3438,0.9836000204086304
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,56,3500,3500,0.9842000007629395
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,57,3563,3563,0.984000027179718
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,58,3625,3625,0.9846000075340271
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,59,3688,3688,0.9847000241279602
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,60,3750,3750,0.9842000007629395
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,61,3813,3813,0.9837999939918518
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,62,3875,3875,0.9847999811172485
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,63,3938,3938,0.9847000241279602
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,64,4000,4000,0.9854000210762024
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,65,4063,4063,0.9803000092506409
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,66,4125,4125,0.98580002784729
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,67,4188,4188,0.984000027179718
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,68,4250,4250,0.9836999773979187
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,69,4313,4313,0.9842000007629395
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,70,4375,4375,0.9837999939918518
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,71,4438,4438,0.9854000210762024
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,72,4500,4500,0.9855999946594238
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,73,4563,4563,0.9857000112533569
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,74,4625,4625,0.9839000105857849
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,75,4688,4688,0.9850999712944031
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,76,4750,4750,0.9832000136375427
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,77,4813,4813,0.9854000210762024
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,78,4875,4875,0.9857000112533569
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,79,4938,4938,0.9864000082015991
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,80,5000,5000,0.9857000112533569
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,81,5063,5063,0.9848999977111816
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,82,5125,5125,0.9840999841690063
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,83,5188,5188,0.9861000180244446
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,84,5250,5250,0.9850999712944031
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,85,5313,5313,0.984000027179718
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,86,5375,5375,0.9865999817848206
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,87,5438,5438,0.9868000149726868
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,88,5500,5500,0.9858999848365784
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,89,5563,5563,0.9847999811172485
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,90,5625,5625,0.9846000075340271
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,91,5688,5688,0.98580002784729
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,92,5750,5750,0.987500011920929
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,93,5813,5813,0.9865999817848206
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,94,5875,5875,0.9853000044822693
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,95,5938,5938,0.9858999848365784
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,96,6000,6000,0.9853000044822693
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,97,6063,6063,0.9868999719619751
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,98,6125,6125,0.9857000112533569
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,99,6188,6188,0.9818999767303467
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,100,6250,6250,0.9857000112533569
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,101,6313,6313,0.9872000217437744
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,102,6375,6375,0.986299991607666
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,103,6438,6438,0.9869999885559082
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,104,6500,6500,0.9837999939918518
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,105,6563,6563,0.9829999804496765
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,106,6625,6625,0.9835000038146973
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,107,6688,6688,0.984499990940094
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,108,6750,6750,0.9861000180244446
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,109,6813,6813,0.982699990272522
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,110,6875,6875,0.9853000044822693
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,111,6938,6938,0.9855999946594238
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,112,7000,7000,0.984499990940094
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,113,7063,7063,0.9853000044822693
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,114,7125,7125,0.9855999946594238
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,115,7188,7188,0.9865999817848206
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,116,7250,7250,0.987500011920929
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,117,7313,7313,0.9872000217437744
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,118,7375,7375,0.9865000247955322
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,119,7438,7438,0.9869999885559082
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,120,7500,7500,0.9860000014305115
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,121,7563,7563,0.9847000241279602
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,122,7625,7625,0.9861999750137329
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,123,7688,7688,0.9872999787330627
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,124,7750,7750,0.9865000247955322
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,125,7813,7813,0.9879999756813049
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,126,7875,7875,0.9850000143051147
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,127,7938,7938,0.9865000247955322
EMNIST,synchronous,30,32,1,0.0,2592202,-1,-1,128,8000,8000,0.9861999750137329
