dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
EMNIST,naive,35,256,1,2.0,2592202,-1,-1,1,1,7,0.11349999904632568
EMNIST,naive,35,256,1,2.0,2592202,-1,-1,2,1,14,0.11349999904632568
EMNIST,naive,35,256,1,2.0,2592202,-1,-1,3,3,21,0.11349999904632568
EMNIST,naive,35,256,1,2.0,2592202,-1,-1,4,4,27,0.11349999904632568
EMNIST,naive,35,256,1,2.0,2592202,-1,-1,5,6,34,0.11349999904632568
EMNIST,naive,35,256,1,2.0,2592202,-1,-1,6,8,41,0.11349999904632568
EMNIST,naive,35,256,1,2.0,2592202,-1,-1,7,10,47,0.218299999833107
EMNIST,naive,35,256,1,2.0,2592202,-1,-1,8,12,54,0.19850000739097595
EMNIST,naive,35,256,1,2.0,2592202,-1,-1,9,14,61,0.2660999894142151
EMNIST,naive,35,256,1,2.0,2592202,-1,-1,10,15,67,0.3707999885082245
EMNIST,naive,35,256,1,2.0,2592202,-1,-1,11,18,74,0.4332999885082245
EMNIST,naive,35,256,1,2.0,2592202,-1,-1,12,19,81,0.5098000168800354
EMNIST,naive,35,256,1,2.0,2592202,-1,-1,13,22,88,0.597000002861023
EMNIST,naive,35,256,1,2.0,2592202,-1,-1,14,24,94,0.6403999924659729
EMNIST,naive,35,256,1,2.0,2592202,-1,-1,15,26,101,0.6942999958992004
EMNIST,naive,35,256,1,2.0,2592202,-1,-1,16,28,108,0.7394999861717224
EMNIST,naive,35,256,1,2.0,2592202,-1,-1,17,29,114,0.7748000025749207
EMNIST,naive,35,256,1,2.0,2592202,-1,-1,18,31,121,0.8126000165939331
EMNIST,naive,35,256,1,2.0,2592202,-1,-1,19,33,128,0.847100019454956
EMNIST,naive,35,256,1,2.0,2592202,-1,-1,20,34,134,0.8776000142097473
EMNIST,naive,35,256,1,2.0,2592202,-1,-1,21,36,141,0.8963000178337097
EMNIST,naive,35,256,1,2.0,2592202,-1,-1,22,38,148,0.9146000146865845
EMNIST,naive,35,256,1,2.0,2592202,-1,-1,23,40,155,0.9228000044822693
