dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
EMNIST,naive,10,128,1,0.5,2592202,-1,-1,1,18,47,0.3050000071525574
EMNIST,naive,10,128,1,0.5,2592202,-1,-1,2,42,94,0.7369999885559082
EMNIST,naive,10,128,1,0.5,2592202,-1,-1,3,65,141,0.9115999937057495
EMNIST,naive,10,128,1,0.5,2592202,-1,-1,4,82,188,0.9472000002861023
EMNIST,naive,10,128,1,0.5,2592202,-1,-1,5,98,235,0.9606000185012817
EMNIST,naive,10,128,1,0.5,2592202,-1,-1,6,112,282,0.9660999774932861
EMNIST,naive,10,128,1,0.5,2592202,-1,-1,7,124,329,0.9677000045776367
EMNIST,naive,10,128,1,0.5,2592202,-1,-1,8,135,375,0.972599983215332
EMNIST,naive,10,128,1,0.5,2592202,-1,-1,9,147,422,0.9732000231742859
EMNIST,naive,10,128,1,0.5,2592202,-1,-1,10,158,469,0.9753000140190125
EMNIST,naive,10,128,1,0.5,2592202,-1,-1,11,168,516,0.9747999906539917
EMNIST,naive,10,128,1,0.5,2592202,-1,-1,12,178,563,0.9758999943733215
EMNIST,naive,10,128,1,0.5,2592202,-1,-1,13,187,610,0.9775999784469604
EMNIST,naive,10,128,1,0.5,2592202,-1,-1,14,196,657,0.9775000214576721
EMNIST,naive,10,128,1,0.5,2592202,-1,-1,15,205,704,0.9767000079154968
EMNIST,naive,10,128,1,0.5,2592202,-1,-1,16,212,750,0.9764000177383423
EMNIST,naive,10,128,1,0.5,2592202,-1,-1,17,222,797,0.9775999784469604
EMNIST,naive,10,128,1,0.5,2592202,-1,-1,18,230,844,0.9767000079154968
EMNIST,naive,10,128,1,0.5,2592202,-1,-1,19,241,891,0.9768999814987183
EMNIST,naive,10,128,1,0.5,2592202,-1,-1,20,248,938,0.9775000214576721
