dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_num_weights,sketch_width,sketch_depth,epoch,round,total_fda_steps,est_var,actual_var
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,1,1,11,0.6197872161865234,0.6001334190368652
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,1,2,19,0.5721032023429871,0.5562388300895691
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,1,3,26,0.7082655429840088,0.6870461106300354
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,1,4,30,0.7404254674911499,0.7223252058029175
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,1,5,33,0.9992644786834717,0.9769418835639954
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,1,6,35,0.8623826503753662,0.8482745885848999
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,1,7,37,1.0313843488693237,1.0169079303741455
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,1,8,39,1.2826039791107178,1.2184010744094849
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,1,9,41,1.1757261753082275,1.1618732213974
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,1,10,43,1.1038440465927124,1.0986703634262085
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,1,11,45,1.0406930446624756,1.0340696573257446
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,2,12,47,0.9611109495162964,0.9564607739448547
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,2,13,49,0.8849905729293823,0.8737659454345703
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,2,14,51,0.7959064841270447,0.7882593274116516
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,2,15,53,0.7710082530975342,0.7563080787658691
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,2,16,55,0.7921869158744812,0.7775853872299194
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,2,17,57,0.760955810546875,0.6850606203079224
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,2,18,59,0.9009155035018921,0.8637758493423462
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,2,19,61,0.9841313362121582,0.8768936395645142
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,2,20,63,0.7610270380973816,0.6794978380203247
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,2,21,65,0.573771059513092,0.47753581404685974
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,2,22,67,0.8469763994216919,0.8042224049568176
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,2,23,69,0.9764924645423889,0.8055016398429871
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,2,24,71,0.5713874697685242,0.5597573518753052
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,2,25,73,0.7038449645042419,0.634810209274292
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,2,26,75,0.6418908834457397,0.5813450217247009
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,2,27,77,0.5351631045341492,0.5172767043113708
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,2,28,79,0.6341485977172852,0.5443168878555298
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,2,29,81,0.6655932664871216,0.6098111271858215
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,2,30,83,0.7182621955871582,0.6702700257301331
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,2,31,85,1.0000604391098022,0.8365663290023804
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,2,32,87,1.0784083604812622,0.9014883041381836
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,2,33,89,0.9737036824226379,0.9309493899345398
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,2,34,91,1.227582573890686,1.1106609106063843
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,2,35,93,1.3356831073760986,1.142711877822876
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,3,36,95,1.145621418952942,1.0973083972930908
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,3,37,97,1.1798443794250488,1.0997693538665771
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,3,38,99,1.0573067665100098,0.991561770439148
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,3,39,101,0.9643206000328064,0.9178354144096375
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,3,40,103,0.9823936223983765,0.936571478843689
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,3,41,105,0.9913316965103149,0.9189990758895874
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,3,42,107,1.009181022644043,0.983467698097229
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,3,43,109,1.117748498916626,1.0813909769058228
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,3,44,111,1.1613057851791382,1.1160228252410889
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,3,45,113,1.071688175201416,1.0374412536621094
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,3,46,115,1.0796676874160767,1.0105725526809692
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,3,47,117,1.0976858139038086,1.0346992015838623
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,3,48,119,1.052977204322815,1.039232611656189
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,3,49,121,1.0785692930221558,1.0403587818145752
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,3,50,123,1.0282799005508423,1.0055440664291382
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,3,51,125,0.987330973148346,0.9646515846252441
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,3,52,127,0.971045970916748,0.9424930810928345
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,3,53,129,0.96724534034729,0.9438212513923645
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,3,54,131,0.9428741335868835,0.9302656054496765
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,3,55,133,0.8950517177581787,0.8721497654914856
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,3,56,135,0.894791841506958,0.8793851733207703
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,3,57,137,0.8978206515312195,0.8764876127243042
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,3,58,139,0.8426238298416138,0.8262259364128113
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,4,59,141,0.8160161972045898,0.8032695055007935
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,4,60,143,0.867664098739624,0.8517264127731323
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,4,61,145,0.8606276512145996,0.8456647992134094
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,4,62,147,0.8345849514007568,0.8201981782913208
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,4,63,149,0.825049638748169,0.810490608215332
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,4,64,151,0.8117034435272217,0.7988349199295044
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,4,65,153,0.7665132880210876,0.7549856901168823
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,4,66,155,0.7861300706863403,0.7670058608055115
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,4,67,157,0.761311948299408,0.7509268522262573
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,4,68,159,0.7874970436096191,0.7667359113693237
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,4,69,161,0.7598992586135864,0.7490795850753784
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,4,70,163,0.7738653421401978,0.7542516589164734
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,4,71,165,0.7654044032096863,0.7513974905014038
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,4,72,167,0.7564823627471924,0.7426071166992188
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,4,73,169,0.752282977104187,0.7407864332199097
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,4,74,171,0.7252433896064758,0.7064928412437439
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,4,75,173,0.725528359413147,0.7127580642700195
EMNIST,linear,40,32,1,0.5,2592202,-1,-1,4,76,175,0.7574145793914795,0.7395690679550171
