dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_num_weights,sketch_width,sketch_depth,epoch,round,total_fda_steps,est_var,actual_var
EMNIST,sketch,40,32,1,0.5,2592202,250,5,1,1,11,0.5411336421966553,0.5398987531661987
EMNIST,sketch,40,32,1,0.5,2592202,250,5,1,2,21,0.557612955570221,0.5564606785774231
EMNIST,sketch,40,32,1,0.5,2592202,250,5,1,3,30,0.6041113138198853,0.6012837886810303
EMNIST,sketch,40,32,1,0.5,2592202,250,5,1,4,35,0.5877707004547119,0.5826092958450317
EMNIST,sketch,40,32,1,0.5,2592202,250,5,1,5,39,0.9150978326797485,0.9028996229171753
EMNIST,sketch,40,32,1,0.5,2592202,250,5,1,6,41,0.5573865175247192,0.5559468865394592
EMNIST,sketch,40,32,1,0.5,2592202,250,5,1,7,43,0.6498609781265259,0.6416200399398804
EMNIST,sketch,40,32,1,0.5,2592202,250,5,1,8,45,0.8983278274536133,0.897060751914978
EMNIST,sketch,40,32,1,0.5,2592202,250,5,2,9,47,1.1047828197479248,1.1025655269622803
EMNIST,sketch,40,32,1,0.5,2592202,250,5,2,10,49,1.0340392589569092,1.0334150791168213
EMNIST,sketch,40,32,1,0.5,2592202,250,5,2,11,51,0.90803062915802,0.9078594446182251
EMNIST,sketch,40,32,1,0.5,2592202,250,5,2,12,53,0.940207302570343,0.9366286993026733
EMNIST,sketch,40,32,1,0.5,2592202,250,5,2,13,55,0.8966304063796997,0.8873890042304993
EMNIST,sketch,40,32,1,0.5,2592202,250,5,2,14,57,0.7897849082946777,0.7830871343612671
EMNIST,sketch,40,32,1,0.5,2592202,250,5,2,15,59,0.9139619469642639,0.9113553762435913
EMNIST,sketch,40,32,1,0.5,2592202,250,5,2,16,61,0.919232964515686,0.9103524088859558
EMNIST,sketch,40,32,1,0.5,2592202,250,5,2,17,63,0.8280564546585083,0.8012245297431946
EMNIST,sketch,40,32,1,0.5,2592202,250,5,2,18,65,0.5347004532814026,0.5173569321632385
EMNIST,sketch,40,32,1,0.5,2592202,250,5,2,19,67,0.7908049821853638,0.7772917151451111
EMNIST,sketch,40,32,1,0.5,2592202,250,5,2,20,69,0.7609010934829712,0.7535897493362427
EMNIST,sketch,40,32,1,0.5,2592202,250,5,2,21,71,0.5408538579940796,0.5365965366363525
EMNIST,sketch,40,32,1,0.5,2592202,250,5,2,22,73,0.6348133683204651,0.634255588054657
EMNIST,sketch,40,32,1,0.5,2592202,250,5,2,23,75,0.7153282761573792,0.7171088457107544
EMNIST,sketch,40,32,1,0.5,2592202,250,5,2,24,77,0.6186872720718384,0.6155047416687012
