dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_num_weights,sketch_width,sketch_depth,epoch,round,total_fda_steps,est_var,actual_var
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,2,1,11,0.7063732743263245,0.6294440031051636
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,3,2,16,0.8658125400543213,0.6202505826950073
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,3,3,19,0.9251981377601624,0.5683842301368713
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,3,4,21,0.7082453370094299,0.5785933136940002
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,3,5,23,0.8428175449371338,0.7718589901924133
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,4,6,25,0.9357547760009766,0.8371880650520325
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,4,7,27,0.8971895575523376,0.8208379149436951
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,4,8,29,0.9731665253639221,0.8256114721298218
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,4,9,31,1.0951522588729858,0.7725511789321899
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,5,10,33,0.9264464974403381,0.6370242238044739
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,5,11,35,1.1753449440002441,0.7676131725311279
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,5,12,37,1.0660488605499268,0.5586289763450623
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,5,13,39,0.8641477227210999,0.5068762898445129
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,6,14,41,1.04445481300354,0.7796646356582642
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,6,15,43,1.1662180423736572,0.8316603302955627
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,6,16,45,0.8535462617874146,0.4468541741371155
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,7,17,47,0.9320803284645081,0.41636425256729126
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,7,18,49,1.1565403938293457,0.4070073366165161
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,7,19,51,1.3290412425994873,0.459210067987442
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,7,20,53,1.310564398765564,0.48083916306495667
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,8,21,55,1.2218159437179565,0.5557624697685242
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,8,22,57,1.1864087581634521,0.6397638916969299
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,8,23,59,1.1825419664382935,0.7207077741622925
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,8,24,61,1.1322481632232666,0.7122811675071716
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,9,25,63,1.1286003589630127,0.7036983370780945
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,9,26,65,1.050991415977478,0.6695374846458435
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,9,27,67,1.0898120403289795,0.6961740255355835
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,9,28,69,1.1136860847473145,0.7430716156959534
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,10,29,71,1.1554805040359497,0.8121477365493774
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,10,30,73,1.2163413763046265,0.8624430894851685
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,10,31,75,1.2354644536972046,0.8763118982315063
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,10,32,77,1.223420262336731,0.8887341618537903
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,11,33,79,1.2055810689926147,0.8931999206542969
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,11,34,81,1.1868019104003906,0.8870236873626709
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,11,35,83,1.157196283340454,0.8774139881134033
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,11,36,85,1.144216775894165,0.877154529094696
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,12,37,87,1.1290913820266724,0.8738445043563843
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,12,38,89,1.1282918453216553,0.8766999840736389
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,12,39,91,1.1159380674362183,0.8703833222389221
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,12,40,93,1.108030915260315,0.8632321953773499
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,13,41,95,1.1017072200775146,0.8563874363899231
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,13,42,97,1.1168715953826904,0.8608379364013672
EMNIST,naive,30,256,1,0.5,2592202,-1,-1,13,43,99,1.1010019779205322,0.845974862575531
