dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,naive,45,256,1,1.5,AdvancedCNN,2592202,-1,-1,1,3,6,0.5945000052452087
MNIST,naive,45,256,1,1.5,AdvancedCNN,2592202,-1,-1,2,5,11,0.7472000122070312
MNIST,naive,45,256,1,1.5,AdvancedCNN,2592202,-1,-1,3,7,16,0.8521000146865845
MNIST,naive,45,256,1,1.5,AdvancedCNN,2592202,-1,-1,4,8,21,0.9157000184059143
MNIST,naive,45,256,1,1.5,AdvancedCNN,2592202,-1,-1,5,10,27,0.9434999823570251
MNIST,naive,45,256,1,1.5,AdvancedCNN,2592202,-1,-1,6,11,32,0.9544000029563904
MNIST,naive,45,256,1,1.5,AdvancedCNN,2592202,-1,-1,7,12,37,0.9624999761581421
MNIST,naive,45,256,1,1.5,AdvancedCNN,2592202,-1,-1,8,13,42,0.9674999713897705
MNIST,naive,45,256,1,1.5,AdvancedCNN,2592202,-1,-1,9,14,47,0.9728999733924866
MNIST,naive,45,256,1,1.5,AdvancedCNN,2592202,-1,-1,10,15,53,0.9764000177383423
MNIST,naive,45,256,1,1.5,AdvancedCNN,2592202,-1,-1,11,16,58,0.9782999753952026
MNIST,naive,45,256,1,1.5,AdvancedCNN,2592202,-1,-1,12,17,63,0.9799000024795532
MNIST,naive,45,256,1,1.5,AdvancedCNN,2592202,-1,-1,13,17,68,0.9817000031471252
MNIST,naive,45,256,1,1.5,AdvancedCNN,2592202,-1,-1,14,18,73,0.9836000204086304
MNIST,naive,45,256,1,1.5,AdvancedCNN,2592202,-1,-1,15,19,79,0.9850999712944031
MNIST,naive,45,256,1,1.5,AdvancedCNN,2592202,-1,-1,16,20,84,0.9858999848365784
MNIST,naive,45,256,1,1.5,AdvancedCNN,2592202,-1,-1,17,21,89,0.9866999983787537
MNIST,naive,45,256,1,1.5,AdvancedCNN,2592202,-1,-1,18,22,94,0.9861000180244446
MNIST,naive,45,256,1,1.5,AdvancedCNN,2592202,-1,-1,19,23,99,0.9873999953269958
MNIST,naive,45,256,1,1.5,AdvancedCNN,2592202,-1,-1,20,24,105,0.9876999855041504
MNIST,naive,45,256,1,1.5,AdvancedCNN,2592202,-1,-1,21,24,110,0.9886000156402588
