dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,1,12,32,0.9431999921798706
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,2,18,63,0.9724000096321106
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,3,25,94,0.9818999767303467
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,4,31,125,0.9865000247955322
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,5,37,157,0.9886000156402588
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,6,43,188,0.9901999831199646
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,7,50,219,0.9912999868392944
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,8,56,250,0.9921000003814697
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,9,62,282,0.9922999739646912
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,10,68,313,0.9927999973297119
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,11,74,344,0.9932000041007996
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,12,81,375,0.9927999973297119
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,13,87,407,0.9926000237464905
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,14,93,438,0.992900013923645
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,15,99,469,0.9929999709129333
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,16,105,500,0.9937999844551086
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,17,111,532,0.9934999942779541
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,18,117,563,0.9940000176429749
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,19,122,594,0.9943000078201294
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,20,128,625,0.9943000078201294
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,21,134,657,0.9941999912261963
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,22,140,688,0.9937000274658203
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,23,145,719,0.9940000176429749
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,24,150,750,0.9940000176429749
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,25,156,782,0.9943000078201294
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,26,160,813,0.9944000244140625
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,27,166,844,0.9944999814033508
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,28,171,875,0.9947999715805054
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,29,176,907,0.9944999814033508
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,30,181,938,0.994700014591217
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,31,187,969,0.9937999844551086
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,32,192,1000,0.9940000176429749
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,33,196,1032,0.9941999912261963
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,34,201,1063,0.9950000047683716
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,35,206,1094,0.9943000078201294
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,36,212,1125,0.9940999746322632
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,37,218,1157,0.9943000078201294
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,38,223,1188,0.9944999814033508
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,39,228,1219,0.9944999814033508
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,40,233,1250,0.9944999814033508
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,41,237,1282,0.9944000244140625
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,42,242,1313,0.9947999715805054
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,43,247,1344,0.9944000244140625
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,44,253,1375,0.9948999881744385
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,45,258,1407,0.9944000244140625
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,46,263,1438,0.9941999912261963
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,47,268,1469,0.9947999715805054
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,48,272,1500,0.9945999979972839
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,49,276,1532,0.994700014591217
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,50,281,1563,0.9951000213623047
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,51,286,1594,0.9943000078201294
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,52,291,1625,0.9944999814033508
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,53,295,1657,0.9944999814033508
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,54,300,1688,0.994700014591217
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,55,306,1719,0.9945999979972839
MNIST,linear,15,128,1,1.0,AdvancedCNN,2592202,-1,-1,56,310,1750,0.994700014591217
