dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_name,nn_num_weights,sketch_width,sketch_depth,epoch,total_rounds,total_fda_steps,accuracy
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,1,41,188,0.9805999994277954
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,2,73,375,0.9889000058174133
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,3,105,563,0.9909999966621399
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,4,136,750,0.9930999875068665
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,5,167,938,0.9934999942779541
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,6,198,1125,0.9943000078201294
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,7,228,1313,0.9944000244140625
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,8,256,1500,0.9937000274658203
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,9,285,1688,0.9944000244140625
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,10,312,1875,0.9943000078201294
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,11,339,2063,0.9943000078201294
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,12,366,2250,0.9944000244140625
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,13,396,2438,0.9937999844551086
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,14,424,2625,0.9940000176429749
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,15,456,2813,0.994700014591217
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,16,483,3000,0.9952999949455261
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,17,510,3188,0.9944999814033508
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,18,537,3375,0.9950000047683716
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,19,566,3563,0.9951000213623047
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,20,590,3750,0.995199978351593
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,21,616,3938,0.9950000047683716
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,22,639,4125,0.9947999715805054
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,23,666,4313,0.9941999912261963
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,24,693,4500,0.9950000047683716
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,25,722,4688,0.995199978351593
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,26,752,4875,0.9944999814033508
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,27,775,5063,0.9945999979972839
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,28,802,5250,0.9944000244140625
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,29,826,5438,0.9945999979972839
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,30,853,5625,0.9947999715805054
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,31,877,5813,0.9947999715805054
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,32,901,6000,0.9950000047683716
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,33,926,6188,0.9943000078201294
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,34,956,6375,0.9947999715805054
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,35,984,6563,0.9945999979972839
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,36,1012,6750,0.9945999979972839
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,37,1041,6938,0.9955000281333923
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,38,1065,7125,0.9950000047683716
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,39,1086,7313,0.9948999881744385
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,40,1109,7500,0.9947999715805054
MNIST,naive,10,32,1,1.5,AdvancedCNN,2592202,-1,-1,41,1133,7688,0.9954000115394592
