dataset_name,fda_name,num_clients,batch_size,num_steps_until_rtc_check,theta,nn_num_weights,sketch_width,sketch_depth,epoch,round,total_fda_steps,est_var,actual_var
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,1,1,10,0.5065830945968628,0.490905225276947
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,1,2,19,0.656266987323761,0.6281366944313049
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,1,3,25,0.5134252309799194,0.47706860303878784
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,1,4,30,0.698546290397644,0.6194745302200317
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,1,5,33,0.6748632788658142,0.5870906710624695
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,1,6,35,0.6324368715286255,0.5407696962356567
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,1,7,37,0.8742230534553528,0.827360987663269
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,1,8,39,1.0713485479354858,1.039926528930664
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,1,9,41,1.203626036643982,1.1726421117782593
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,1,10,43,1.1754744052886963,1.1312696933746338
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,1,11,45,1.1194889545440674,1.057924747467041
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,2,12,47,1.1089112758636475,1.0563745498657227
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,2,13,49,1.1031397581100464,1.0470041036605835
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,2,14,51,0.9608569145202637,0.8812264204025269
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,2,15,53,0.9601351618766785,0.8394033312797546
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,2,16,55,1.1788585186004639,1.0244789123535156
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,2,17,57,1.1046897172927856,0.8778643608093262
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,2,18,59,0.9265390634536743,0.6840540170669556
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,2,19,61,1.002640962600708,0.7903504371643066
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,2,20,63,0.9841628074645996,0.7922931909561157
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,2,21,65,1.1093932390213013,0.9406493902206421
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,2,22,67,0.9796551465988159,0.7907300591468811
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,2,23,69,0.8522065281867981,0.6513775587081909
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,2,24,71,0.8106845021247864,0.6050901412963867
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,2,25,73,0.7867435216903687,0.5459983944892883
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,2,26,75,0.83758944272995,0.5325612425804138
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,2,27,77,0.934657096862793,0.5463334918022156
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,2,28,79,1.040880560874939,0.5988017320632935
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,2,29,81,1.1521031856536865,0.6728919148445129
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,2,30,83,1.2434194087982178,0.7875603437423706
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,2,31,85,1.4497687816619873,0.9330610036849976
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,2,32,87,1.4447721242904663,0.9947670102119446
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,2,33,89,1.4765737056732178,1.1608455181121826
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,2,34,91,1.4134024381637573,1.1311137676239014
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,2,35,93,1.4157358407974243,1.1188818216323853
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,3,36,95,1.2342275381088257,1.0039806365966797
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,3,37,97,1.0835111141204834,0.8816311955451965
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,3,38,99,1.061854362487793,0.8603509664535522
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,3,39,101,1.0449811220169067,0.8591501116752625
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,3,40,103,1.0421056747436523,0.8824758529663086
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,3,41,105,1.1221024990081787,0.9386976361274719
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,3,42,107,1.125846266746521,0.9573553800582886
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,3,43,109,1.1312428712844849,0.9623773694038391
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,3,44,111,1.1265113353729248,0.942318320274353
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,3,45,113,1.1412792205810547,0.9876359701156616
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,3,46,115,1.1264984607696533,0.9780329465866089
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,3,47,117,1.1651570796966553,0.9992949366569519
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,3,48,119,1.138445258140564,0.9951575398445129
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,3,49,121,1.1308338642120361,0.9894407987594604
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,3,50,123,1.0784966945648193,0.9382402300834656
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,3,51,125,1.0877931118011475,0.9392282366752625
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,3,52,127,1.0859498977661133,0.9355000257492065
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,3,53,129,1.0902296304702759,0.9431349635124207
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,3,54,131,1.1076724529266357,0.9413652420043945
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,3,55,133,1.0638988018035889,0.9194520711898804
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,3,56,135,1.0219751596450806,0.8742887377738953
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,3,57,137,0.9992225766181946,0.8587144613265991
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,3,58,139,0.9563562273979187,0.8342905044555664
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,4,59,141,0.9391757249832153,0.8286384344100952
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,4,60,143,0.9245683550834656,0.8244059681892395
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,4,61,145,0.9090436100959778,0.8083721995353699
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,4,62,147,0.9219537973403931,0.8309686779975891
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,4,63,149,0.9149256944656372,0.8165283203125
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,4,64,151,0.9438479542732239,0.8417256474494934
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,4,65,153,0.9085794687271118,0.8143261671066284
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,4,66,155,0.8819610476493835,0.7967380285263062
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,4,67,157,0.880832314491272,0.7879812121391296
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,4,68,159,0.8457831144332886,0.7551467418670654
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,4,69,161,0.7970845103263855,0.7226400375366211
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,4,70,163,0.8297114372253418,0.7471963763237
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,4,71,165,0.7746285200119019,0.7020500302314758
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,4,72,167,0.7544642686843872,0.6776595115661621
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,4,73,169,0.7711695432662964,0.6998437643051147
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,4,74,171,0.7548446655273438,0.6882292628288269
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,4,75,173,0.7597479820251465,0.6938545107841492
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,4,76,175,0.7473400235176086,0.6780959963798523
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,4,77,177,0.6922124028205872,0.6283040642738342
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,4,78,179,0.6752022504806519,0.6156259775161743
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,4,79,181,0.6546376943588257,0.5969060063362122
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,4,80,183,0.6720237731933594,0.6125136613845825
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,4,81,185,0.6899973750114441,0.6340454816818237
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,4,82,187,0.6906206011772156,0.6364641785621643
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,5,83,189,0.6945165395736694,0.6449170112609863
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,5,84,191,0.6992700695991516,0.6481115221977234
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,5,85,193,0.6978853940963745,0.6450324058532715
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,5,86,195,0.698646068572998,0.646281361579895
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,5,87,197,0.6842171549797058,0.6300650238990784
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,5,88,199,0.6352085471153259,0.5842276811599731
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,5,89,201,0.6295384168624878,0.5798999667167664
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,5,90,203,0.6132112145423889,0.5647646188735962
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,5,91,205,0.6265503168106079,0.5784178376197815
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,5,92,207,0.6390140652656555,0.590254008769989
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,5,93,209,0.6664379835128784,0.6153440475463867
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,5,94,211,0.6537420749664307,0.6092033982276917
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,5,95,213,0.6372880935668945,0.5925232172012329
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,5,96,215,0.6266880631446838,0.5788344144821167
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,5,97,217,0.6291854381561279,0.5854434370994568
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,5,98,219,0.6385924220085144,0.5917490124702454
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,5,99,221,0.6406002044677734,0.5960243940353394
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,5,100,223,0.6414340734481812,0.5967971086502075
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,5,101,225,0.6193963289260864,0.5774122476577759
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,5,102,227,0.5909823179244995,0.5503835678100586
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,5,103,229,0.5933719873428345,0.5523964166641235
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,5,104,231,0.5709769129753113,0.5326043963432312
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,5,105,233,0.5599246025085449,0.5236902832984924
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,6,106,235,0.5561617612838745,0.5225174427032471
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,6,107,237,0.5778135061264038,0.543806254863739
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,6,108,239,0.5660825967788696,0.5335861444473267
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,6,109,241,0.5692061185836792,0.5355876088142395
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,6,110,243,0.6019139289855957,0.5653865337371826
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,6,111,245,0.5888932943344116,0.5550704002380371
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,6,112,247,0.5871664881706238,0.554915726184845
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,6,113,249,0.5644791722297668,0.5336118936538696
EMNIST,naive,40,32,1,0.5,2592202,-1,-1,6,114,251,0.5613244771957397,0.5303391218185425
